lot_number,policy,requested_budget,selected_wafers,actual_metrology_fraction,retained_mae,random_p025,random_p975
5,disagreement,0.3,3,0.3,0.13876380587915504,,
5,disagreement,0.4,4,0.4,0.13305556449479694,,
5,disagreement,0.5,5,0.5,0.1425599754586328,,
5,disagreement,0.6,6,0.6,0.1427241643554674,,
5,disagreement,0.7,7,0.7,0.1294770436941403,,
5,disagreement,0.8,8,0.8,0.15052791621817427,,
5,disagreement,0.9,9,0.9,0.0726015756324412,,
5,combined,0.0,0,0.0,0.147246221896139,,
5,combined,0.1,1,0.1,0.14333296584688238,,
5,combined,0.2,2,0.2,0.13186078760385592,,
5,combined,0.3,3,0.3,0.13494164968875247,,
5,combined,0.4,4,0.4,0.13148018580243942,,
5,combined,0.5,5,0.5,0.12317357212586658,,
5,combined,0.6,6,0.6,0.13212314049581514,,
5,combined,0.7,7,0.7,0.14765301743588097,,
5,combined,0.8,8,0.8,0.18517873833760087,,
5,combined,0.9,9,0.9,0.22845425680390735,,
5,training_weighted_candidate,0.0,0,0.0,0.147246221896139,,
5,training_weighted_candidate,0.1,1,0.1,0.15135194066131222,,
5,training_weighted_candidate,0.2,2,0.2,0.1408821342700895,,
5,training_weighted_candidate,0.3,3,0.3,0.13876380587915504,,
5,training_weighted_candidate,0.4,4,0.4,0.13148018580243942,,
5,training_weighted_candidate,0.5,5,0.5,0.12317357212586658,,
5,training_weighted_candidate,0.6,6,0.6,0.13212314049581514,,
5,training_weighted_candidate,0.7,7,0.7,0.12886311403732204,,
5,training_weighted_candidate,0.8,8,0.8,0.15052791621817427,,
5,training_weighted_candidate,0.9,9,0.9,0.0726015756324412,,
5,oracle,0.0,0,0.0,0.147246221896139,,
5,oracle,0.1,1,0.1,0.13748353635225513,,
5,oracle,0.2,2,0.2,0.1261121962957986,,
5,oracle,0.3,3,0.3,0.11806172057527713,,
5,oracle,0.4,4,0.4,0.1089031316402727,,
5,oracle,0.5,5,0.5,0.09954167136700112,,
5,oracle,0.6,6,0.6,0.0889512842409278,,
5,oracle,0.7,7,0.7,0.08183679465137703,,
5,oracle,0.8,8,0.8,0.07906754265402938,,
5,oracle,0.9,9,0.9,0.0726015756324412,,
6,random,0.0,0,0.0,0.15170838434031825,0.15170838434031822,0.15170838434031822
6,random,0.1,1,0.1,0.15157529691145424,0.1221229841262865,0.16216493639847182
6,random,0.2,2,0.2,0.15148394793785663,0.10956179990677888,0.17449724232232955
6,random,0.3,3,0.3,0.15178472185130754,0.10051689184332366,0.1896877059639294
6,random,0.4,4,0.4,0.15209958887748856,0.08593800456592654,0.20593243922671822
6,random,0.5,5,0.5,0.15203756066967244,0.07564257128686921,0.22475907491391292
6,random,0.6,6,0.6,0.1515451516962385,0.06998273980821264,0.25036395400190575
6,random,0.7,7,0.7,0.15145055820991368,0.06308996721855885,0.2681530894319146
6,random,0.8,8,0.8,0.151280187966583,0.06055295241227287,0.32029472207447557
6,random,0.9,9,0.9,0.15236354843789404,0.05759941581693563,0.41797698626660357
6,periodic,0.0,0,0.0,0.15170838434031822,,
6,periodic,0.1,1,0.1,0.15881850302398687,,
6,periodic,0.2,2,0.2,0.17147088892486825,,
6,periodic,0.3,3,0.3,0.18622901636683076,,
6,periodic,0.4,4,0.4,0.14173161461245978,,
6,periodic,0.5,5,0.5,0.16442392785872034,,
6,periodic,0.6,6,0.6,0.17005061953312312,,
6,periodic,0.7,7,0.7,0.08917501872851703,,
6,periodic,0.8,8,0.8,0.24074173763710682,,
6,periodic,0.9,9,0.9,0.14191716116110925,,
6,ood,0.0,0,0.0,0.15170838434031822,,
6,ood,0.1,1,0.1,0.1438301539467594,,
6,ood,0.2,2,0.2,0.14406927804496567,,
6,ood,0.3,3,0.3,0.1557789740489848,,
6,ood,0.4,4,0.4,0.1671225836925989,,
6,ood,0.5,5,0.5,0.18902721726773153,,
6,ood,0.6,6,0.6,0.21210310948679614,,
6,ood,0.7,7,0.7,0.143478483893527,,
6,ood,0.8,8,0.8,0.18113572742472506,,
6,ood,0.9,9,0.9,0.0635064890076101,,
6,initial_state,0.0,0,0.0,0.15170838434031822,,
6,initial_state,0.1,1,0.1,0.15881850302398687,,
6,initial_state,0.2,2,0.2,0.15084425866669177,,
6,initial_state,0.3,3,0.3,0.16416495050237123,,
6,initial_state,0.4,4,0.4,0.18117554124996113,,
6,initial_state,0.5,5,0.5,0.18902721726773153,,
6,initial_state,0.6,6,0.6,0.22040739933276188,,
6,initial_state,0.7,7,0.7,0.2616353163131915,,
6,initial_state,0.8,8,0.8,0.24307049154886717,,
6,initial_state,0.9,9,0.9,0.41797698626660357,,
6,delta,0.0,0,0.0,0.15170838434031822,,
6,delta,0.1,1,0.1,0.16166471526515006,,
6,delta,0.2,2,0.2,0.17467287769617684,,
6,delta,0.3,3,0.3,0.18709510076887348,,
6,delta,0.4,4,0.4,0.1486147865192518,,
6,delta,0.5,5,0.5,0.16563644602158015,,
6,delta,0.6,6,0.6,0.17156626723669788,,
6,delta,0.7,7,0.7,0.1291667010349838,,
6,delta,0.8,8,0.8,0.1596680531369103,,
6,delta,0.9,9,0.9,0.09672364839147303,,
6,ewma,0.0,0,0.0,0.15170838434031822,,
6,ewma,0.1,1,0.1,0.16166471526515006,,
6,ewma,0.2,2,0.2,0.17090814014988126,,
6,ewma,0.3,3,0.3,0.15264287933674428,,
6,ewma,0.4,4,0.4,0.1684834565900457,,
6,ewma,0.5,5,0.5,0.11858475065473417,,
6,ewma,0.6,6,0.6,0.11275164802814037,,
6,ewma,0.7,7,0.7,0.07613137807673798,,
6,ewma,0.8,8,0.8,0.08244382261130193,,
6,ewma,0.9,9,0.9,0.09672364839147303,,
6,disagreement,0.0,0,0.0,0.15170838434031822,,
6,disagreement,0.1,1,0.1,0.1221229841262865,,
6,disagreement,0.2,2,0.2,0.11964871199693367,,
6,disagreement,0.3,3,0.3,0.1278697557083768,,
6,disagreement,0.4,4,0.4,0.139581479023617,,
6,disagreement,0.5,5,0.5,0.14995431159088032,,
6,disagreement,0.6,6,0.6,0.16326197739073214,,
6,disagreement,0.7,7,0.7,0.19496130424393257,,
6,disagreement,0.8,8,0.8,0.18113572742472506,,
6,disagreement,0.9,9,0.9,0.29876496584184004,,
6,combined,0.0,0,0.0,0.15170838434031822,,
6,combined,0.1,1,0.1,0.16166471526515006,,
6,combined,0.2,2,0.2,0.17090814014988126,,
6,combined,0.3,3,0.3,0.18709510076887348,,
6,combined,0.4,4,0.4,0.19462475737016752,,
6,combined,0.5,5,0.5,0.18902721726773153,,
6,combined,0.6,6,0.6,0.1317897750180135,,
6,combined,0.7,7,0.7,0.143478483893527,,
6,combined,0.8,8,0.8,0.1834644813364854,,
6,combined,0.9,9,0.9,0.06816399683113081,,
6,training_weighted_candidate,0.0,0,0.0,0.15170838434031822,,
6,training_weighted_candidate,0.1,1,0.1,0.16166471526515006,,
6,training_weighted_candidate,0.2,2,0.2,0.16413315952815513,,
6,training_weighted_candidate,0.3,3,0.3,0.1750497085768487,,
6,training_weighted_candidate,0.4,4,0.4,0.19462475737016752,,
6,training_weighted_candidate,0.5,5,0.5,0.18902721726773153,,
6,training_weighted_candidate,0.6,6,0.6,0.1317897750180135,,
6,training_weighted_candidate,0.7,7,0.7,0.143478483893527,,
6,training_weighted_candidate,0.8,8,0.8,0.18113572742472506,,
6,training_weighted_candidate,0.9,9,0.9,0.29876496584184004,,
6,oracle,0.0,0,0.0,0.15170838434031822,,
6,oracle,0.1,1,0.1,0.1221229841262865,,
6,oracle,0.2,2,0.2,0.10004273641184232,,
6,oracle,0.3,3,0.3,0.08253277620177014,,
6,oracle,0.4,4,0.4,0.07263537870854694,,
6,oracle,0.5,5,0.5,0.06781772477196173,,
6,oracle,0.6,6,0.6,0.06284282691812708,,
6,oracle,0.7,7,0.7,0.06106910361379251,,
6,oracle,0.8,8,0.8,0.05985041091688371,,
6,oracle,0.9,9,0.9,0.05759941581693563,,
7,random,0.0,0,0.0,0.12948488604456382,0.1294848860445638,0.1294848860445638
7,random,0.1,1,0.16666666666666666,0.1295210551582652,0.1135779777324992,0.1444662899999815
7,random,0.2,1,0.16666666666666666,0.1295210551582652,0.1135779777324992,0.1444662899999815
7,random,0.3,2,0.3333333333333333,0.12956203987998607,0.09406427454442583,0.16668968293669237
7,random,0.4,2,0.3333333333333333,0.12956203987998607,0.09406427454442583,0.16668968293669237
7,random,0.5,3,0.5,0.1294271979784244,0.07298265327553236,0.1859871188135952
7,random,0.6,4,0.6666666666666666,0.1295573810781026,0.055075292260306635,0.20032610904483966
7,random,0.7,4,0.6666666666666666,0.1295573810781026,0.055075292260306635,0.20032610904483966
7,random,0.8,5,0.8333333333333334,0.12950041762083792,0.05457786626747527,0.2090194276048867
7,random,0.9,5,0.8333333333333334,0.12950041762083792,0.05457786626747527,0.2090194276048867
7,periodic,0.0,0,0.0,0.1294848860445638,,
7,periodic,0.1,1,0.16666666666666666,0.117055305156518,,
7,periodic,0.2,1,0.16666666666666666,0.117055305156518,,
7,periodic,0.3,2,0.3333333333333333,0.10699184685787094,,
7,periodic,0.4,2,0.3333333333333333,0.10699184685787094,,
7,periodic,0.5,3,0.5,0.07298265327553236,,
7,periodic,0.6,4,0.6666666666666666,0.08168762078672953,,
7,periodic,0.7,4,0.6666666666666666,0.08168762078672953,,
7,periodic,0.8,5,0.8333333333333334,0.055572718253138,,
7,periodic,0.9,5,0.8333333333333334,0.055572718253138,,
7,ood,0.0,0,0.0,0.1294848860445638,,
7,ood,0.1,1,0.16666666666666666,0.117055305156518,,
7,ood,0.2,1,0.16666666666666666,0.117055305156518,,
7,ood,0.3,2,0.3333333333333333,0.09406427454442583,,
7,ood,0.4,2,0.3333333333333333,0.09406427454442583,,
7,ood,0.5,3,0.5,0.08915324095723982,,
7,ood,0.6,4,0.6666666666666666,0.10644092830212212,,
7,ood,0.7,4,0.6666666666666666,0.10644092830212212,,
7,ood,0.8,5,0.8333333333333334,0.15730913835110624,,
7,ood,0.9,5,0.8333333333333334,0.15730913835110624,,
7,initial_state,0.0,0,0.0,0.1294848860445638,,
7,initial_state,0.1,1,0.16666666666666666,0.117055305156518,,
7,initial_state,0.2,1,0.16666666666666666,0.117055305156518,,
7,initial_state,0.3,2,0.3333333333333333,0.09406427454442583,,
7,initial_state,0.4,2,0.3333333333333333,0.09406427454442583,,
7,initial_state,0.5,3,0.5,0.07298265327553236,,
7,initial_state,0.6,4,0.6666666666666666,0.0821850467795609,,
7,initial_state,0.7,4,0.6666666666666666,0.0821850467795609,,
7,initial_state,0.8,5,0.8333333333333334,0.055572718253138,,
7,initial_state,0.9,5,0.8333333333333334,0.055572718253138,,
7,delta,0.0,0,0.0,0.1294848860445638,,
7,delta,0.1,1,0.16666666666666666,0.13362238819227976,,
7,delta,0.2,1,0.16666666666666666,0.13362238819227976,,
7,delta,0.3,2,0.3333333333333333,0.11911978761915157,,
7,delta,0.4,2,0.3333333333333333,0.11911978761915157,,
7,delta,0.5,3,0.5,0.08915324095723982,,
7,delta,0.6,4,0.6666666666666666,0.10594350230929075,,
7,delta,0.7,4,0.6666666666666666,0.10594350230929075,,
7,delta,0.8,5,0.8333333333333334,0.15730913835110624,,
7,delta,0.9,5,0.8333333333333334,0.15730913835110624,,
7,ewma,0.0,0,0.0,0.1294848860445638,,
7,ewma,0.1,1,0.16666666666666666,0.13362238819227976,,
7,ewma,0.2,1,0.16666666666666666,0.13362238819227976,,
7,ewma,0.3,2,0.3333333333333333,0.11477312833912803,,
7,ewma,0.4,2,0.3333333333333333,0.11477312833912803,,
7,ewma,0.5,3,0.5,0.08915324095723982,,
7,ewma,0.6,4,0.6666666666666666,0.10594350230929075,,
7,ewma,0.7,4,0.6666666666666666,0.10594350230929075,,
7,ewma,0.8,5,0.8333333333333334,0.15730913835110624,,
7,ewma,0.9,5,0.8333333333333334,0.15730913835110624,,
7,disagreement,0.0,0,0.0,0.1294848860445638,,
7,disagreement,0.1,1,0.16666666666666666,0.117055305156518,,
7,disagreement,0.2,1,0.16666666666666666,0.117055305156518,,
7,disagreement,0.3,2,0.3333333333333333,0.1326746648787787,,
7,disagreement,0.4,2,0.3333333333333333,0.1326746648787787,,
7,disagreement,0.5,3,0.5,0.12446317372133615,,
7,disagreement,0.6,4,0.6666666666666666,0.15890840145543525,,
7,disagreement,0.7,4,0.6666666666666666,0.15890840145543525,,
7,disagreement,0.8,5,0.8333333333333334,0.10879737530598381,,
7,disagreement,0.9,5,0.8333333333333334,0.10879737530598381,,
7,combined,0.0,0,0.0,0.1294848860445638,,
7,combined,0.1,1,0.16666666666666666,0.117055305156518,,
7,combined,0.2,1,0.16666666666666666,0.117055305156518,,
7,combined,0.3,2,0.3333333333333333,0.09406427454442583,,
7,combined,0.4,2,0.3333333333333333,0.09406427454442583,,
7,combined,0.5,3,0.5,0.08915324095723982,,
7,combined,0.6,4,0.6666666666666666,0.10644092830212212,,
7,combined,0.7,4,0.6666666666666666,0.10644092830212212,,
7,combined,0.8,5,0.8333333333333334,0.15730913835110624,,
7,combined,0.9,5,0.8333333333333334,0.15730913835110624,,
7,training_weighted_candidate,0.0,0,0.0,0.1294848860445638,,
7,training_weighted_candidate,0.1,1,0.16666666666666666,0.117055305156518,,
7,training_weighted_candidate,0.2,1,0.16666666666666666,0.117055305156518,,
7,training_weighted_candidate,0.3,2,0.3333333333333333,0.09406427454442583,,
7,training_weighted_candidate,0.4,2,0.3333333333333333,0.09406427454442583,,
7,training_weighted_candidate,0.5,3,0.5,0.1072264106367427,,
7,training_weighted_candidate,0.6,4,0.6666666666666666,0.0821850467795609,,
7,training_weighted_candidate,0.7,4,0.6666666666666666,0.0821850467795609,,
7,training_weighted_candidate,0.8,5,0.8333333333333334,0.055572718253138,,
7,training_weighted_candidate,0.9,5,0.8333333333333334,0.055572718253138,,
7,oracle,0.0,0,0.0,0.1294848860445638,,
7,oracle,0.1,1,0.16666666666666666,0.1135779777324992,,
7,oracle,0.2,1,0.16666666666666666,0.1135779777324992,,
7,oracle,0.3,2,0.3333333333333333,0.09406427454442583,,
7,oracle,0.4,2,0.3333333333333333,0.09406427454442583,,
7,oracle,0.5,3,0.5,0.07298265327553236,,
7,oracle,0.6,4,0.6666666666666666,0.055075292260306635,,
7,oracle,0.7,4,0.6666666666666666,0.055075292260306635,,
7,oracle,0.8,5,0.8333333333333334,0.05457786626747527,,
7,oracle,0.9,5,0.8333333333333334,0.05457786626747527,,
8,random,0.0,0,0.0,0.2470046884889828,0.24700468848898294,0.24700468848898294
8,random,0.1,1,0.1,0.24714233588283552,0.18049501753446937,0.27101532978628273
8,random,0.2,2,0.2,0.2469124620423851,0.14922803443784388,0.29922576971458115
8,random,0.3,3,0.3,0.2468657197192411,0.1252809027104472,0.3290150666021394
8,random,0.4,4,0.4,0.24612182163981405,0.08870877618130457,0.36726386674590533
8,random,0.5,5,0.5,0.24478077434261403,0.07555933497337128,0.41446683393867323
8,random,0.6,6,0.6,0.24468016834867717,0.06661592110359944,0.4820573481155882
8,random,0.7,7,0.7,0.24261901036537425,0.0540277868226308,0.5252588981402627
8,random,0.8,8,0.8,0.2414223258001555,0.03812036358659031,0.6381113046935392
8,random,0.9,9,0.9,0.23903272531735187,0.030908916813285045,0.8455917270796053
8,periodic,0.0,0,0.0,0.24700468848898294,,
8,periodic,0.1,1,0.1,0.2617890806226305,,
8,periodic,0.2,2,0.2,0.18881374981550866,,
8,periodic,0.3,3,0.3,0.2035239093184797,,
8,periodic,0.4,4,0.4,0.24063901778175636,,
8,periodic,0.5,5,0.5,0.1897409345123978,,
8,periodic,0.6,6,0.6,0.20354118266765625,,
8,periodic,0.7,7,0.7,0.23213995166030088,,
8,periodic,0.8,8,0.8,0.2379813463336843,,
8,periodic,0.9,9,0.9,0.1345399418913641,,
8,ood,0.0,0,0.0,0.24700468848898294,,
8,ood,0.1,1,0.1,0.22660177806470624,,
8,ood,0.2,2,0.2,0.17789702431591603,,
8,ood,0.3,3,0.3,0.18703300503445336,,
8,ood,0.4,4,0.4,0.21064987081354633,,
8,ood,0.5,5,0.5,0.2265300388198425,,
8,ood,0.6,6,0.6,0.24952756305196205,,
8,ood,0.7,7,0.7,0.3207810923958674,,
8,ood,0.8,8,0.8,0.058375775053998415,,
8,ood,0.9,9,0.9,0.08584263329471178,,
8,initial_state,0.0,0,0.0,0.24700468848898294,,
8,initial_state,0.1,1,0.1,0.22660177806470624,,
8,initial_state,0.2,2,0.2,0.24068385541202522,,
8,initial_state,0.3,3,0.3,0.18703300503445336,,
8,initial_state,0.4,4,0.4,0.19578184889163489,,
8,initial_state,0.5,5,0.5,0.20868841251354878,,
8,initial_state,0.6,6,0.6,0.24952756305196205,,
8,initial_state,0.7,7,0.7,0.3207810923958674,,
8,initial_state,0.8,8,0.8,0.058375775053998415,,
8,initial_state,0.9,9,0.9,0.030908916813285045,,
8,delta,0.0,0,0.0,0.24700468848898294,,
8,delta,0.1,1,0.1,0.22660177806470624,,
8,delta,0.2,2,0.2,0.17789702431591603,,
8,delta,0.3,3,0.3,0.1845610233921804,,
8,delta,0.4,4,0.4,0.2101697078219963,,
8,delta,0.5,5,0.5,0.22941461752916456,,
8,delta,0.6,6,0.6,0.2778265281563942,,
8,delta,0.7,7,0.7,0.08857146184865716,,
8,delta,0.8,8,0.8,0.06558722182730368,,
8,delta,0.9,9,0.9,0.04533181035989558,,
8,ewma,0.0,0,0.0,0.24700468848898294,,
8,ewma,0.1,1,0.1,0.22660177806470624,,
8,ewma,0.2,2,0.2,0.23852087147503637,,
8,ewma,0.3,3,0.3,0.25631740178773377,,
8,ewma,0.4,4,0.4,0.2938854826168085,,
8,ewma,0.5,5,0.5,0.22941461752916456,,
8,ewma,0.6,6,0.6,0.2531332864386147,,
8,ewma,0.7,7,0.7,0.32240044513152105,,
8,ewma,0.8,8,0.8,0.4406793510499257,,
8,ewma,0.9,9,0.9,0.035766975020246165,,
8,disagreement,0.0,0,0.0,0.24700468848898294,,
8,disagreement,0.1,1,0.1,0.20597856409275572,,
8,disagreement,0.2,2,0.2,0.2174827396935808,,
8,disagreement,0.3,3,0.3,0.12775288435272017,,
8,disagreement,0.4,4,0.4,0.14148973001819096,,
8,disagreement,0.5,5,0.5,0.14353786986541603,,
8,disagreement,0.6,6,0.6,0.145787351858929,,
8,disagreement,0.7,7,0.7,0.18246081080515664,,
8,disagreement,0.8,8,0.8,0.058375775053998415,,
8,disagreement,0.9,9,0.9,0.030908916813285045,,
8,combined,0.0,0,0.0,0.24700468848898294,,
8,combined,0.1,1,0.1,0.22660177806470624,,
8,combined,0.2,2,0.2,0.17789702431591603,,
8,combined,0.3,3,0.3,0.18703300503445336,,
8,combined,0.4,4,0.4,0.19633033407651798,,
8,combined,0.5,5,0.5,0.20868841251354878,,
8,combined,0.6,6,0.6,0.24952756305196205,,
8,combined,0.7,7,0.7,0.050839508376081,,
8,combined,0.8,8,0.8,0.058375775053998415,,
8,combined,0.9,9,0.9,0.08584263329471178,,
8,training_weighted_candidate,0.0,0,0.0,0.24700468848898294,,
8,training_weighted_candidate,0.1,1,0.1,0.22660177806470624,,
8,training_weighted_candidate,0.2,2,0.2,0.24068385541202522,,
8,training_weighted_candidate,0.3,3,0.3,0.25631740178773377,,
8,training_weighted_candidate,0.4,4,0.4,0.19633033407651798,,
8,training_weighted_candidate,0.5,5,0.5,0.2265300388198425,,
8,training_weighted_candidate,0.6,6,0.6,0.24952756305196205,,
8,training_weighted_candidate,0.7,7,0.7,0.32240044513152105,,
8,training_weighted_candidate,0.8,8,0.8,0.06080480415747898,,
8,training_weighted_candidate,0.9,9,0.9,0.08584263329471178,,
8,oracle,0.0,0,0.0,0.24700468848898294,,
8,oracle,0.1,1,0.1,0.18049501753446937,,
8,oracle,0.2,2,0.2,0.1260269187193995,,
8,oracle,0.3,3,0.3,0.08251206677824614,,
8,oracle,0.4,4,0.4,0.07384075425939314,,
8,oracle,0.5,5,0.5,0.06235909895485867,,
8,oracle,0.6,6,0.6,0.04946258387203464,,
8,oracle,0.7,7,0.7,0.03733590073114226,,
8,oracle,0.8,8,0.8,0.0333379459167656,,
8,oracle,0.9,9,0.9,0.030908916813285045,,
9,random,0.0,0,0.0,0.08957749572437372,0.08957749572437372,0.08957749572437372
9,random,0.1,1,0.1111111111111111,0.0895783664085986,0.08461081864368478,0.09457455808565568
9,random,0.2,2,0.2222222222222222,0.08961712836833381,0.07968012381742344,0.1006790047331643
9,random,0.3,3,0.3333333333333333,0.08960816780669319,0.07692014181341304,0.10141883621511072
9,random,0.4,4,0.4444444444444444,0.08961958154416838,0.07272470255463359,0.10661564536903786
9,random,0.5,4,0.4444444444444444,0.08961958154416838,0.07272470255463359,0.10661564536903786
9,random,0.6,5,0.5555555555555556,0.0897408395539849,0.06827980866854352,0.11237714926820526
9,random,0.7,6,0.6666666666666666,0.08986466451644037,0.06398290216206906,0.11489220354629505
9,random,0.8,7,0.7777777777777778,0.08989373157336175,0.050722214193606646,0.12421829739869969
9,random,0.9,8,0.8888888888888888,0.08973303078083322,0.04960099683411796,0.12931091236988523
9,periodic,0.0,0,0.0,0.08957749572437372,,
9,periodic,0.1,1,0.1111111111111111,0.0931362974261038,,
9,periodic,0.2,2,0.2222222222222222,0.09903527826510503,,
9,periodic,0.3,3,0.3333333333333333,0.09568687757137016,,
9,periodic,0.4,4,0.4444444444444444,0.1013005307830511,,
9,periodic,0.5,4,0.4444444444444444,0.1013005307830511,,
9,periodic,0.6,5,0.5555555555555556,0.0914140507861207,,
9,periodic,0.7,6,0.6666666666666666,0.09934586387717244,,
9,periodic,0.8,7,0.7777777777777778,0.10423253114186903,,
9,periodic,0.9,8,0.8888888888888888,0.11912568242751416,,
9,ood,0.0,0,0.0,0.08957749572437372,,
9,ood,0.1,1,0.1111111111111111,0.0931362974261038,,
9,ood,0.2,2,0.2222222222222222,0.09269290908104924,,
9,ood,0.3,3,0.3333333333333333,0.09305768091139181,,
9,ood,0.4,4,0.4444444444444444,0.1013005307830511,,
9,ood,0.5,4,0.4444444444444444,0.1013005307830511,,
9,ood,0.6,5,0.5555555555555556,0.09898373243470691,,
9,ood,0.7,6,0.6666666666666666,0.08887467245631414,,
9,ood,0.8,7,0.7777777777777778,0.10851151026741224,,
9,ood,0.9,8,0.8888888888888888,0.0978973381073103,,
9,initial_state,0.0,0,0.0,0.08957749572437372,,
9,initial_state,0.1,1,0.1111111111111111,0.0931362974261038,,
9,initial_state,0.2,2,0.2222222222222222,0.09903527826510503,,
9,initial_state,0.3,3,0.3333333333333333,0.09398933924764165,,
9,initial_state,0.4,4,0.4444444444444444,0.09353920392887281,,
9,initial_state,0.5,4,0.4444444444444444,0.09353920392887281,,
9,initial_state,0.6,5,0.5555555555555556,0.08928207386698407,,
9,initial_state,0.7,6,0.6666666666666666,0.10250909954460612,,
9,initial_state,0.8,7,0.7777777777777778,0.10851151026741224,,
9,initial_state,0.9,8,0.8888888888888888,0.0978973381073103,,
9,delta,0.0,0,0.0,0.08957749572437372,,
9,delta,0.1,1,0.1111111111111111,0.08461081864368478,,
9,delta,0.2,2,0.2222222222222222,0.0879684952912779,,
9,delta,0.3,3,0.3333333333333333,0.08420195714375289,,
9,delta,0.4,4,0.4444444444444444,0.08179434540420633,,
9,delta,0.5,4,0.4444444444444444,0.08179434540420633,,
9,delta,0.6,5,0.5555555555555556,0.07776859722843034,,
9,delta,0.7,6,0.6666666666666666,0.0871577973598678,,
9,delta,0.8,7,0.7777777777777778,0.0711738548260446,,
9,delta,0.9,8,0.8888888888888888,0.05184343155309534,,
9,ewma,0.0,0,0.0,0.08957749572437372,,
9,ewma,0.1,1,0.1111111111111111,0.08461081864368478,,
9,ewma,0.2,2,0.2222222222222222,0.08271274443459542,,
9,ewma,0.3,3,0.3333333333333333,0.08141415549052901,,
9,ewma,0.4,4,0.4444444444444444,0.08547557016652821,,
9,ewma,0.5,4,0.4444444444444444,0.08547557016652821,,
9,ewma,0.6,5,0.5555555555555556,0.08278445874778881,,
9,ewma,0.7,6,0.6666666666666666,0.07067071752121369,,
9,ewma,0.8,7,0.7777777777777778,0.050722214193606646,,
9,ewma,0.9,8,0.8888888888888888,0.04960099683411796,,
9,disagreement,0.0,0,0.0,0.08957749572437372,,
9,disagreement,0.1,1,0.1111111111111111,0.08588397238648116,,
9,disagreement,0.2,2,0.2222222222222222,0.08942352814018804,,
9,disagreement,0.3,3,0.3333333333333333,0.09568687757137016,,
9,disagreement,0.4,4,0.4444444444444444,0.09524478546418212,,
9,disagreement,0.5,4,0.4444444444444444,0.09524478546418212,,
9,disagreement,0.6,5,0.5555555555555556,0.08672825373775635,,
9,disagreement,0.7,6,0.6666666666666666,0.08355766636984653,,
9,disagreement,0.8,7,0.7777777777777778,0.07005263746655592,,
9,disagreement,0.9,8,0.8888888888888888,0.09050427809899388,,
9,combined,0.0,0,0.0,0.08957749572437372,,
9,combined,0.1,1,0.1111111111111111,0.0931362974261038,,
9,combined,0.2,2,0.2222222222222222,0.0879684952912779,,
9,combined,0.3,3,0.3333333333333333,0.08658990853290989,,
9,combined,0.4,4,0.4444444444444444,0.09353920392887281,,
9,combined,0.5,4,0.4444444444444444,0.09353920392887281,,
9,combined,0.6,5,0.5555555555555556,0.08928207386698407,,
9,combined,0.7,6,0.6666666666666666,0.08641031912020868,,
9,combined,0.8,7,0.7777777777777778,0.07005263746655592,,
9,combined,0.9,8,0.8888888888888888,0.04960099683411796,,
9,training_weighted_candidate,0.0,0,0.0,0.08957749572437372,,
9,training_weighted_candidate,0.1,1,0.1111111111111111,0.0931362974261038,,
9,training_weighted_candidate,0.2,2,0.2222222222222222,0.0879684952912779,,
9,training_weighted_candidate,0.3,3,0.3333333333333333,0.08277563076857185,,
9,training_weighted_candidate,0.4,4,0.4444444444444444,0.07975128930082415,,
9,training_weighted_candidate,0.5,4,0.4444444444444444,0.07975128930082415,,
9,training_weighted_candidate,0.6,5,0.5555555555555556,0.07562910766565874,,
9,training_weighted_candidate,0.7,6,0.6666666666666666,0.08355766636984653,,
9,training_weighted_candidate,0.8,7,0.7777777777777778,0.07005263746655592,,
9,training_weighted_candidate,0.9,8,0.8888888888888888,0.09050427809899388,,
9,oracle,0.0,0,0.0,0.08957749572437372,,
9,oracle,0.1,1,0.1111111111111111,0.08461081864368478,,
9,oracle,0.2,2,0.2222222222222222,0.07968012381742344,,
9,oracle,0.3,3,0.3333333333333333,0.07453219042425605,,
9,oracle,0.4,4,0.4444444444444444,0.06985916088764518,,
9,oracle,0.5,4,0.4444444444444444,0.06985916088764518,,
9,oracle,0.6,5,0.5555555555555556,0.06326394714918504,,
9,oracle,0.7,6,0.6666666666666666,0.05418383683258211,,
9,oracle,0.8,7,0.7777777777777778,0.050722214193606646,,
9,oracle,0.9,8,0.8888888888888888,0.04960099683411796,,
10,random,0.0,0,0.0,0.10137289310391956,0.1013728931039196,0.1013728931039196
10,random,0.1,0,0.0,0.10137289310391956,0.1013728931039196,0.1013728931039196
10,random,0.2,1,0.25,0.10147257720766058,0.07838323030387917,0.11074111513112332
10,random,0.3,1,0.25,0.10147257720766058,0.07838323030387917,0.11074111513112332
10,random,0.4,2,0.5,0.10155628889609543,0.07577320884637745,0.12697257736146175
10,random,0.5,2,0.5,0.10155628889609543,0.07577320884637745,0.12697257736146175
10,random,0.6,2,0.5,0.10155628889609543,0.07577320884637745,0.12697257736146175
10,random,0.7,3,0.75,0.10108456356320054,0.07326822702230844,0.1703418815040409
10,random,0.8,3,0.75,0.10108456356320054,0.07326822702230844,0.1703418815040409
10,random,0.9,3,0.75,0.10108456356320054,0.07326822702230844,0.1703418815040409
10,periodic,0.0,0,0.0,0.1013728931039196,,
10,periodic,0.1,0,0.0,0.1013728931039196,,
10,periodic,0.2,1,0.25,0.11074111513112332,,
