nominal_coverage,evaluated_lots,mean_calibration_wafers,point_empirical_coverage,simultaneous_map_coverage,mean_point_interval_width,mean_simultaneous_interval_width,mean_template_baseline_mae,mean_point_half_width_vs_template_mae,attainable_lot_fraction,mean_coverage_resolution,minimum_lot_point_coverage,minimum_lot_simultaneous_coverage
0.8,7,9.285714285714286,0.7815855181023721,0.8785714285714287,0.7458242970142558,3.095738764394913,0.34566469251228815,1.2038931338353223,1.0,0.09962894248608535,0.5196629213483146,0.5
0.9,7,9.285714285714286,0.8887194578205815,0.9857142857142858,1.1199112852995674,10.280479887903116,0.34566469251228815,1.7792685582336485,0.8571428571428571,0.09962894248608535,0.6657303370786517,0.9
0.95,7,9.285714285714286,0.8887194578205815,0.9857142857142858,1.1199112852995674,10.280479887903116,0.34566469251228815,1.7792685582336485,0.0,0.09962894248608535,0.6657303370786517,0.9
