experiment_key,lot_number,family,stage,mae,rmse,mean_error,mean_predicted_std
2024-08-05_02,7,gpr,mean_shift,0.1479479506450038,0.16093413152954106,0.11674165957230542,0.12138117226995776
2024-08-05_02,7,gpr,full_map,0.13278780046122945,0.1482230641189031,0.11674165957231253,0.18326768316166275
2024-08-05_03,7,gpr,template,0.029418128254315473,0.04327766158968092,-0.0007703069334112911,
2024-08-05_03,7,gpr,mean_shift,0.283140984186632,0.2864283148469681,-0.2831409841866446,0.12348374505754364
2024-08-05_03,7,gpr,full_map,0.28314098418663125,0.3618780047830027,-0.28314098418663747,0.18624574639101507
2024-08-05_04,7,gpr,template,0.07269168265278157,0.08094968978683213,-0.06610064401206017,
2024-08-05_04,7,gpr,mean_shift,0.06564535454110709,0.07427886247885807,-0.057739001319539796,0.12183827506604414
2024-08-05_04,7,gpr,full_map,0.05990115278385173,0.06967149902972511,-0.057739001319539796,0.1833599990960241
2024-08-05_05,7,gpr,template,0.14261620992052668,0.16694447877511004,0.1426162099205257,
2024-08-05_05,7,gpr,mean_shift,0.09485832822912571,0.10414071312178443,-0.05756919721618914,0.11714816920036018
2024-08-05_05,7,gpr,full_map,0.06638285446345189,0.07271319145009343,-0.05756919721618914,0.177547450100944
2024-08-05_06,7,gpr,template,0.3215858728418751,0.3381634686283131,0.32158587284187234,
2024-08-05_06,7,gpr,mean_shift,0.18769684452452676,0.21486545405840787,0.18769684452452395,0.14989835032444726
2024-08-05_06,7,gpr,full_map,0.1876968445245277,0.20765790003667156,0.18769684452452395,0.2108524616390169
2024-08-07_01,8,ridge,template,0.07985766349755048,0.13806630646793686,-0.044727384039184415,
2024-08-07_01,8,ridge,mean_shift,0.15709167234943291,0.1692418142683126,0.10761517364256434,
2024-08-07_01,8,ridge,full_map,0.14003048961406744,0.16349620441870555,0.10761517364256434,
2024-08-07_02,8,ridge,template,0.19811839527513572,0.21627140084183513,-0.19811839527513797,
2024-08-07_02,8,ridge,mean_shift,0.10368192885408466,0.13517530339007297,-0.10368192885408689,
2024-08-07_02,8,ridge,full_map,0.10368192885408745,0.15523302949895681,-0.10368192885408689,
2024-08-07_03,8,ridge,template,0.02990347162201194,0.04901391794139936,-0.018606035724573644,
2024-08-07_03,8,ridge,mean_shift,0.03876258158102746,0.05686673702886228,-0.034316849997161114,
2024-08-07_03,8,ridge,full_map,0.04506993237382797,0.11723663185314492,-0.03431684999715401,
2024-08-07_04,8,ridge,template,0.12539142898300087,0.13246264949932432,-0.1253914289830007,
2024-08-07_04,8,ridge,mean_shift,0.02421609540380579,0.04320339601512162,-0.006571938622471407,
2024-08-07_04,8,ridge,full_map,0.02030211498729329,0.03164545073057189,-0.006571938622464302,
2024-08-07_05,8,ridge,template,0.06644320080668611,0.10342901771739653,0.059070368769809534,
2024-08-07_05,8,ridge,mean_shift,0.09050920436485695,0.10518741992391092,-0.06209782661949248,
2024-08-07_05,8,ridge,full_map,0.08503987618176052,0.10293196639010126,-0.062097826619485375,
2024-08-07_06,8,ridge,template,0.19774677326419018,0.2124517396358397,0.19774677326419265,
2024-08-07_06,8,ridge,mean_shift,0.09227052886736144,0.1192359679613081,0.09047243070557442,
2024-08-07_06,8,ridge,full_map,0.09515799762461741,0.10407105686840579,0.09047243070557442,
2024-08-07_07,8,ridge,template,0.3000647507922801,0.3130544642994681,0.3000647507922807,
2024-08-07_07,8,ridge,mean_shift,0.08277098617271438,0.09676957898519364,-0.037418023293298575,
2024-08-07_07,8,ridge,full_map,0.052221894367846425,0.099129029126667,-0.037418023293298575,
2024-08-07_08,8,ridge,template,0.1576843704984151,0.20252365942039657,0.008556885623733024,
2024-08-07_08,8,ridge,mean_shift,0.41673036646117007,0.43886865967568867,0.3894394537178769,
2024-08-07_08,8,ridge,full_map,0.40423801318501024,0.42286451847418194,0.3894394537178769,
2024-08-07_09,8,ridge,template,0.25979180351483877,0.27844405799836075,0.23000520023048665,
2024-08-07_09,8,ridge,mean_shift,0.5230867976347388,0.5446171863188995,0.5215162301715921,
2024-08-07_09,8,ridge,full_map,0.5215162301715853,0.533626638482637,0.5215162301715921,
2024-08-07_10,8,ridge,template,0.48369059348890936,0.4929630963259149,0.48369059348890175,
2024-08-07_10,8,ridge,mean_shift,0.7580685593940051,0.7640183013850402,0.7580685593939975,
2024-08-07_10,8,ridge,full_map,0.7580685593940029,0.768437439853373,0.7580685593939975,
2024-08-07_01,8,pls,template,0.07985766349755048,0.13806630646793686,-0.044727384039184415,
2024-08-07_01,8,pls,mean_shift,0.1509227965611468,0.16366619000360108,0.09861468273834362,
2024-08-07_01,8,pls,full_map,0.11394515928623565,0.1272734868239016,0.09861468273834362,
2024-08-07_02,8,pls,template,0.19811839527513572,0.21627140084183513,-0.19811839527513797,
2024-08-07_02,8,pls,mean_shift,0.13124903078166514,0.1573172856262823,-0.1312490307816674,
2024-08-07_02,8,pls,full_map,0.13124903078166764,0.15897538969636713,-0.1312490307816674,
2024-08-07_03,8,pls,template,0.02990347162201194,0.04901391794139936,-0.018606035724573644,
2024-08-07_03,8,pls,mean_shift,0.0467233111283208,0.06319410744175913,-0.04401494778797144,
2024-08-07_03,8,pls,full_map,0.045331810360324146,0.06495794698823681,-0.04401494778797854,
2024-08-07_04,8,pls,template,0.12539142898300087,0.13246264949932432,-0.1253914289830007,
2024-08-07_04,8,pls,mean_shift,0.028247091251286334,0.04465540397015061,0.01306759556136683,
2024-08-07_04,8,pls,full_map,0.030908916813493018,0.04705880920376085,0.01306759556136683,
2024-08-07_05,8,pls,template,0.06644320080668611,0.10342901771739653,0.059070368769809534,
2024-08-07_05,8,pls,mean_shift,0.09082274456303276,0.10547717549035149,-0.06258738938506525,
2024-08-07_05,8,pls,full_map,0.0858426332946416,0.10919793983319126,-0.06258738938506525,
2024-08-07_06,8,pls,template,0.19774677326419018,0.2124517396358397,0.19774677326419265,
2024-08-07_06,8,pls,mean_shift,0.12445933801146536,0.1458074572093947,0.12340121247368074,
2024-08-07_06,8,pls,full_map,0.13453994189078225,0.1461813960484496,0.12340121247368074,
2024-08-07_07,8,pls,template,0.3000647507922801,0.3130544642994681,0.3000647507922807,
2024-08-07_07,8,pls,mean_shift,0.0733775848516087,0.09000866156862977,-0.011718199843926413,
2024-08-07_07,8,pls,full_map,0.03576697502028728,0.06802554530021258,-0.011718199843926413,
2024-08-07_08,8,pls,template,0.1576843704984151,0.20252365942039657,0.008556885623733024,
2024-08-07_08,8,pls,mean_shift,0.4416822854845974,0.4646512207330501,0.41827998349820206,
2024-08-07_08,8,pls,full_map,0.4306308823072704,0.44945894276335474,0.41827998349820206,
2024-08-07_09,8,pls,template,0.25979180351483877,0.27844405799836075,0.23000520023048665,
2024-08-07_09,8,pls,mean_shift,0.6162398080559545,0.6359089575830565,0.6162398080559655,
2024-08-07_09,8,pls,full_map,0.6162398080559519,0.6279647957896115,0.6162398080559583,
2024-08-07_10,8,pls,template,0.48369059348890936,0.4929630963259149,0.48369059348890175,
2024-08-07_10,8,pls,mean_shift,0.8455917270794948,0.8509297227238348,0.8455917270794941,
2024-08-07_10,8,pls,full_map,0.845591727079492,0.8562873559637002,0.845591727079487,
2024-08-07_01,8,gpr,template,0.07985766349755048,0.13806630646793686,-0.044727384039184415,
2024-08-07_01,8,gpr,mean_shift,0.18380006869385968,0.19546843699371158,0.14541713709894566,0.14893081644120285
2024-08-07_01,8,gpr,full_map,0.16460148491413062,0.18464662813073865,0.14541713709894566,0.21086865085208226
2024-08-07_02,8,gpr,template,0.19811839527513572,0.21627140084183513,-0.19811839527513797,
2024-08-07_02,8,gpr,mean_shift,0.16372159200459666,0.18527595624962892,-0.1637215920045989,0.1281193545339359
2024-08-07_02,8,gpr,full_map,0.16372159200459915,0.1876775692454895,-0.1637215920045989,0.18318385050314281
2024-08-07_03,8,gpr,template,0.02990347162201194,0.04901391794139936,-0.018606035724573644,
2024-08-07_03,8,gpr,mean_shift,0.0718680880612934,0.0845351711551143,-0.07134434508524379,0.11160095842767462
2024-08-07_03,8,gpr,full_map,0.07772175830761932,0.14934487087732462,-0.07134434508524379,0.16532647926685035
2024-08-07_04,8,gpr,template,0.12539142898300087,0.13246264949932432,-0.1253914289830007,
2024-08-07_04,8,gpr,mean_shift,0.05208646648907074,0.061574072548585365,0.044362409315056084,0.11132804641580425
2024-08-07_04,8,gpr,full_map,0.04928659277596956,0.05562271956558349,0.044362409315056084,0.16381322417861002
2024-08-07_05,8,gpr,template,0.06644320080668611,0.10342901771739653,0.059070368769809534,
2024-08-07_05,8,gpr,mean_shift,0.1033931866941176,0.11777170561939236,-0.08162059424628154,0.10076894339781946
2024-08-07_05,8,gpr,full_map,0.10381472509391555,0.1359738413854293,-0.08162059424628865,0.1449363068908659
2024-08-07_06,8,gpr,template,0.19774677326419018,0.2124517396358397,0.19774677326419265,
2024-08-07_06,8,gpr,mean_shift,0.1275876181992506,0.14852565983656063,0.1266014071485415,0.11112550534274336
2024-08-07_06,8,gpr,full_map,0.13200973316646117,0.14469589856857154,0.1266014071485415,0.16047484654752042
2024-08-07_07,8,gpr,template,0.3000647507922801,0.3130544642994681,0.3000647507922807,
2024-08-07_07,8,gpr,mean_shift,0.07090523100150647,0.10191682188106654,0.04922190195983944,0.10503967858032691
2024-08-07_07,8,gpr,full_map,0.10032551274139447,0.2543365524959898,0.04922190195983234,0.15179462113313258
2024-08-07_08,8,gpr,template,0.1576843704984151,0.20252365942039657,0.008556885623733024,
2024-08-07_08,8,gpr,mean_shift,0.44708686828976557,0.4702825207478162,0.42452683894833143,0.15061882437818963
2024-08-07_08,8,gpr,full_map,0.44876070026825393,0.4697236022031486,0.42452683894833143,0.21203177748183497
2024-08-07_09,8,gpr,template,0.25979180351483877,0.27844405799836075,0.23000520023048665,
2024-08-07_09,8,gpr,mean_shift,0.8016783455185704,0.8168946510872273,0.8016783455185745,0.13684083252455576
2024-08-07_09,8,gpr,full_map,0.8016783455185679,0.8091091961707878,0.8016783455185745,0.19623448273000202
2024-08-07_10,8,gpr,template,0.48369059348890936,0.4929630963259149,0.48369059348890175,
2024-08-07_10,8,gpr,mean_shift,1.0180482395117143,1.0224863041050871,1.0180482395117068,0.10280856560923946
2024-08-07_10,8,gpr,full_map,1.0180482395117116,1.0342562538884505,1.0180482395117068,0.1480470507238144
2024-08-21_01,9,ridge,template,0.6097568055753089,0.6538106555094437,-0.6097568055753158,
2024-08-21_01,9,ridge,mean_shift,0.17006570006403204,0.2467979456822087,-0.07241695023041927,
2024-08-21_01,9,ridge,full_map,0.08825808064966391,0.130886061096185,-0.07241695023042638,
2024-08-21_02,9,ridge,template,0.6968523111932866,0.7261717495782108,-0.6968523111932896,
2024-08-21_02,9,ridge,mean_shift,0.16623073447878384,0.2044296335516787,-0.008319182893714583,
2024-08-21_02,9,ridge,full_map,0.10767127885946354,0.14019834239681145,-0.008319182893707477,
2024-08-21_03,9,ridge,template,0.5204837718674439,0.5397124357328741,-0.5204837718674469,
2024-08-21_03,9,ridge,mean_shift,0.1230804378374443,0.1795031170305743,-0.10878976292070064,
2024-08-21_03,9,ridge,full_map,0.11189644218874797,0.16247254725791221,-0.10878976292069353,
2024-08-21_04,9,ridge,template,0.30426129995733125,0.31800435758695306,-0.3042612999573322,
2024-08-21_04,9,ridge,mean_shift,0.08226699700097512,0.12027601350732686,-0.07690569961093985,
2024-08-21_04,9,ridge,full_map,0.08508307706305078,0.1252466440541529,-0.07690569961093985,
2024-08-21_05,9,ridge,template,0.10127703029441025,0.11496792770680099,-0.10127703029441193,
2024-08-21_05,9,ridge,mean_shift,0.05244467736191798,0.06192726195699528,0.02957022552415367,
2024-08-21_05,9,ridge,full_map,0.07698624163635674,0.08904518058301672,0.02957022552415367,
2024-08-21_06,9,ridge,template,0.3310049921775001,0.3337093129235436,0.33100499217749757,
2024-08-21_06,9,ridge,mean_shift,0.12200830264023466,0.12767580680715485,0.12043052336672133,
2024-08-21_06,9,ridge,full_map,0.1389734302564375,0.15279483377999398,0.12043052336672844,
2024-08-21_07,9,ridge,template,0.16960469350021387,0.18164303545400576,0.16812746408760404,
2024-08-21_07,9,ridge,mean_shift,0.1335731393019913,0.14749618575600223,0.13049052327335176,
2024-08-21_07,9,ridge,full_map,0.1382778076533187,0.1513782550417826,0.13049052327335886,
2024-08-21_08,9,ridge,template,0.25185218318873587,0.2596837663119583,0.25185218318873126,
2024-08-21_08,9,ridge,mean_shift,0.11221551140965826,0.12130511421553457,-0.10348330505841119,
2024-08-21_08,9,ridge,full_map,0.10349310552093623,0.12421277849178003,-0.10348330505841119,
2024-08-21_10,9,ridge,template,0.3384499359977248,0.34817353953212016,0.33844993599771556,
2024-08-21_10,9,ridge,mean_shift,0.1465834810020166,0.15936695882875287,-0.13682606883509152,
2024-08-21_10,9,ridge,full_map,0.1426241516260882,0.17383050520864288,-0.13682606883509152,
2024-08-21_01,9,pls,template,0.6097568055753089,0.6538106555094437,-0.6097568055753158,
2024-08-21_01,9,pls,mean_shift,0.18914895289122313,0.23645079003621552,0.015619372473537396,
2024-08-21_01,9,pls,full_map,0.061107082110579726,0.09859841686164714,0.015619372473537396,
2024-08-21_02,9,pls,template,0.6968523111932866,0.7261717495782108,-0.6968523111932896,
2024-08-21_02,9,pls,mean_shift,0.19325986198722114,0.21468152370179422,0.06607488440300102,
2024-08-21_02,9,pls,full_map,0.12931091237004777,0.14523085413633424,0.06607488440300102,
2024-08-21_03,9,pls,template,0.5204837718674439,0.5397124357328741,-0.5204837718674469,
2024-08-21_03,9,pls,mean_shift,0.11608271920336972,0.14299590239912974,-0.007853126485095174,
2024-08-21_03,9,pls,full_map,0.09789733810746334,0.12205326849777237,-0.007853126485095174,
2024-08-21_04,9,pls,template,0.30426129995733125,0.31800435758695306,-0.3042612999573322,
2024-08-21_04,9,pls,mean_shift,0.07291294665124733,0.10610087729309316,-0.05201503022971821,
2024-08-21_04,9,pls,full_map,0.09050427809904202,0.12922262710127605,-0.0520150302297111,
2024-08-21_05,9,pls,template,0.10127703029441025,0.11496792770680099,-0.10127703029441193,
2024-08-21_05,9,pls,mean_shift,0.11814709034189096,0.13007429604728318,-0.11814709034188553,
2024-08-21_05,9,pls,full_map,0.11912568242797489,0.1686955367860519,-0.11814709034188553,
2024-08-21_06,9,pls,template,0.3310049921775001,0.3337093129235436,0.33100499217749757,
2024-08-21_06,9,pls,mean_shift,0.07087964357856531,0.08024225639346731,0.06812649283236993,
2024-08-21_06,9,pls,full_map,0.0962400158416793,0.11304144773921691,0.06812649283236993,
2024-08-21_07,9,pls,template,0.16960469350021387,0.18164303545400576,0.16812746408760404,
2024-08-21_07,9,pls,mean_shift,0.07742100989941045,0.0987583685921319,0.07089335101802163,
2024-08-21_07,9,pls,full_map,0.11056772417627578,0.13263590463610084,0.07089335101802163,
2024-08-21_08,9,pls,template,0.25185218318873587,0.2596837663119583,0.25185218318873126,
2024-08-21_08,9,pls,mean_shift,0.07130481093594063,0.07997261873820079,-0.04888234281224868,
2024-08-21_08,9,pls,full_map,0.04960099683411971,0.09066244752725221,-0.04888234281224868,
2024-08-21_10,9,pls,template,0.3384499359977248,0.34817353953212016,0.33844993599771556,
2024-08-21_10,9,pls,mean_shift,0.0651855922879704,0.08564611075526586,-0.02566713529092368,
2024-08-21_10,9,pls,full_map,0.051843431553114425,0.09967824616268459,-0.02566713529092368,
2024-08-21_01,9,gpr,template,0.6097568055753089,0.6538106555094437,-0.6097568055753158,
2024-08-21_01,9,gpr,mean_shift,0.2008739130443478,0.24063444178368742,0.04732782754641107,0.1409043054821642
2024-08-21_01,9,gpr,full_map,0.13505434967034985,0.16084283046496226,0.04732782754641107,0.19973622010928685
2024-08-21_02,9,gpr,template,0.6968523111932866,0.7261717495782108,-0.6968523111932896,
2024-08-21_02,9,gpr,mean_shift,0.18891600868062805,0.2118031432797022,0.05602057865737464,0.13057152888987772
2024-08-21_02,9,gpr,full_map,0.12838402924864856,0.15380717750525918,0.05602057865738175,0.1877607282926967
2024-08-21_03,9,gpr,template,0.5204837718674439,0.5397124357328741,-0.5204837718674469,
2024-08-21_03,9,gpr,mean_shift,0.12465077372239204,0.14517692050317418,0.0262713101963854,0.1161251503354668
2024-08-21_03,9,gpr,full_map,0.06868766698634017,0.12333870232335455,0.0262713101963854,0.16657618268294766
2024-08-21_04,9,gpr,template,0.30426129995733125,0.31800435758695306,-0.3042612999573322,
2024-08-21_04,9,gpr,mean_shift,0.0749028113364644,0.09271581152261821,0.0066625005615108535,0.12693016521315795
2024-08-21_04,9,gpr,full_map,0.05474845466250488,0.07022024786192546,0.006662500561503748,0.18283560113048078
2024-08-21_05,9,gpr,template,0.10127703029441025,0.11496792770680099,-0.10127703029441193,
2024-08-21_05,9,gpr,mean_shift,0.12489031271436889,0.13622840286017515,-0.12489031271436346,0.11004919643676138
2024-08-21_05,9,gpr,full_map,0.12584939783680865,0.1412075813557584,-0.12489031271436346,0.15473348720958324
2024-08-21_06,9,gpr,template,0.3310049921775001,0.3337093129235436,0.33100499217749757,
2024-08-21_06,9,gpr,mean_shift,0.13589829143736826,0.1411576509484888,0.13463982225113824,0.12613593678581725
2024-08-21_06,9,gpr,full_map,0.14784808835884186,0.1587728893495578,0.13463982225114535,0.18174320998299975
2024-08-21_07,9,gpr,template,0.16960469350021387,0.18164303545400576,0.16812746408760404,
2024-08-21_07,9,gpr,mean_shift,0.08537319411566445,0.10504735504463365,0.07942039192461436,0.11529226455884653
2024-08-21_07,9,gpr,full_map,0.09170023609977467,0.11717109788020122,0.07942039192461436,0.16629626165221206
2024-08-21_08,9,gpr,template,0.25185218318873587,0.2596837663119583,0.25185218318873126,
2024-08-21_08,9,gpr,mean_shift,0.0757438822520236,0.08423249755877538,-0.05557856903481451,0.1152029900288469
2024-08-21_08,9,gpr,full_map,0.06597646327728927,0.09560777110996219,-0.05557856903481451,0.16372699685639827
2024-08-21_10,9,gpr,template,0.3384499359977248,0.34817353953212016,0.33844993599771556,
2024-08-21_10,9,gpr,mean_shift,0.1020711776992119,0.11750698409528017,-0.08444783512742049,0.12520011010721777
2024-08-21_10,9,gpr,full_map,0.09240234107365106,0.1655812030187216,-0.08444783512742049,0.1807335933212834
2024-08-22_01,10,ridge,template,0.6603481407169597,0.6874112756841013,-0.6603481407169554,
2024-08-22_01,10,ridge,mean_shift,0.137052766120334,0.2229294602285599,-0.11499108334344754,
2024-08-22_01,10,ridge,full_map,0.1149910833434497,0.14657321367561763,-0.11499108334344754,
2024-08-22_02,10,ridge,template,0.33524476993044294,0.3611797435178023,-0.3352447699304406,
2024-08-22_02,10,ridge,mean_shift,0.10453927715272335,0.15452668912558762,-0.07626759659414262,
2024-08-22_02,10,ridge,full_map,0.0913751260960697,0.14885399444827932,-0.07626759659414972,
2024-08-22_03,10,ridge,template,0.4801357811663978,0.4907598569454464,-0.4801357811663962,
2024-08-22_03,10,ridge,mean_shift,0.12927711148016546,0.16440024448127544,-0.12927711148016385,
2024-08-22_03,10,ridge,full_map,0.12927711148016985,0.14717464908255015,-0.12927711148016385,
2024-08-22_04,10,ridge,template,0.2650672418405558,0.27663685468394544,-0.252053758694494,
2024-08-22_04,10,ridge,mean_shift,0.1681655204936814,0.19021500906506414,-0.1522658779116881,
2024-08-22_04,10,ridge,full_map,0.1676798167407613,0.18969124890877673,-0.1522658779116952,
2024-08-22_01,10,pls,template,0.6603481407169597,0.6874112756841013,-0.6603481407169554,
2024-08-22_01,10,pls,mean_shift,0.13164674306575044,0.19850607197446082,-0.05413008055999313,
2024-08-22_01,10,pls,full_map,0.07326822702214646,0.11411838766212068,-0.05413008056000024,
2024-08-22_02,10,pls,template,0.33524476993044294,0.3611797435178023,-0.3352447699304406,
2024-08-22_02,10,pls,mean_shift,0.09997703458701986,0.14132392598087162,-0.04371156246094188,
2024-08-22_02,10,pls,full_map,0.07827819067036573,0.11549000341672153,-0.04371156246094188,
2024-08-22_03,10,pls,template,0.4801357811663978,0.4907598569454464,-0.4801357811663962,
2024-08-22_03,10,pls,mean_shift,0.09057995915167107,0.13154609886183613,-0.0836032732189338,
2024-08-22_03,10,pls,full_map,0.08360327321893994,0.10496805229659031,-0.0836032732189409,
2024-08-22_04,10,pls,template,0.2650672418405558,0.27663685468394544,-0.252053758694494,
2024-08-22_04,10,pls,mean_shift,0.17093840880859584,0.19254700678566605,-0.155169255088488,
2024-08-22_04,10,pls,full_map,0.17034188150394924,0.1928331750517666,-0.155169255088488,
2024-08-22_01,10,gpr,template,0.6603481407169597,0.6874112756841013,-0.6603481407169554,
2024-08-22_01,10,gpr,mean_shift,0.1369814303720034,0.22279857169471223,-0.11473712807939052,0.2585572620848789
2024-08-22_01,10,gpr,full_map,0.11887247531406107,0.1887574559452279,-0.11473712807939052,0.3360385714292385
2024-08-22_02,10,gpr,template,0.33524476993044294,0.3611797435178023,-0.3352447699304406,
2024-08-22_02,10,gpr,mean_shift,0.102287686311168,0.13476647231188413,-0.010012527029672924,0.1297496564762936
2024-08-22_02,10,gpr,full_map,0.16119208657415202,0.6486713524864178,-0.010012527029687135,0.16923034554314392
2024-08-22_03,10,gpr,template,0.4801357811663978,0.4907598569454464,-0.4801357811663962,
2024-08-22_03,10,gpr,mean_shift,0.09363715921016097,0.1347876904465305,-0.08861632278007647,0.12134187546733247
2024-08-22_03,10,gpr,full_map,0.08861632278007575,0.10301754968380737,-0.08861632278007647,0.15130489947695033
2024-08-22_04,10,gpr,template,0.2650672418405558,0.27663685468394544,-0.252053758694494,
2024-08-22_04,10,gpr,mean_shift,0.18178215393852837,0.20180896803068957,-0.16652329410688083,0.12040854645267808
2024-08-22_04,10,gpr,full_map,0.18257737327165804,0.20207637092739755,-0.16652329410688793,0.1421777966415846
