experiment_key,lot_number,stage,full_map_mae,full_map_rmse,mean_shift_absolute_error,mean_centered_residual_mae,mean_centered_residual_rmse,spatial_correlation_after_mean_removal,center_mean_error,middle_zone_mean_error,edge_mean_error,center_to_edge_difference_error,map_standard_deviation_error,map_range_error,worst_point_absolute_error,p95_point_absolute_error
2024-07-05_08,2,oracle_true_mean_pca_reconstruction,0.027832528011332732,0.03557907238227449,1.6765615113440566e-15,0.027832528011332732,0.03557907238227449,0.999953961928148,0.023335905568416138,0.01235741320189021,0.010692898457087097,0.034028804025503234,0.012349978687288488,0.05073119541711435,0.1150824019933836,0.07991921072875519
2024-07-05_08,2,oracle_true_mean_zero_residual,0.11202495994095585,0.13723009518219198,4.630503221807395e-15,0.11202495994095585,0.13723009518219198,0.9997959152971586,0.14075479048624118,0.10310454119849055,0.07987923592180124,0.22063402640804242,0.11725207603111665,0.3394846153846345,0.3322662921348325,0.2862850100835685
2024-07-05_08,2,template,0.6336208873523479,0.6483112893609753,0.6336208873523479,0.11202495994095768,0.13723009518219198,0.9997959152971586,0.49286609686610205,0.5305163461538385,0.7135001232741729,0.22063402640807084,0.11725207603111709,0.3394846153846345,0.9658871794871757,0.9199058974359118
2024-07-05_09,2,full_map,0.09157884415549274,0.1076435056608978,0.04862743961219786,0.07299681087984575,0.09603382960045792,0.9998129482058018,0.14912269785623522,0.1085018344248212,0.001006029213769466,0.15012872707000469,0.0676290052506694,0.1851435876128491,0.3423660678992064,0.15574268927402668
2024-07-05_09,2,mean_shift,0.11691470242571975,0.13484153477620364,0.0486274396121918,0.1000916518569627,0.12576808664190123,0.9997434962466889,0.1839520178637386,0.13581287968708722,0.021740128202466735,0.20569214606620534,0.09690339095866651,0.26438461538464253,0.33049897928725613,0.21625415483180588
2024-07-05_09,2,oracle_true_mean_pca_reconstruction,0.019175981410981934,0.028675343365986927,7.744117457160642e-15,0.019175981410981934,0.028675343365986927,0.9999662842052132,0.026956066637211507,0.0031953045673134284,0.006386021684988918,0.033342088322200425,0.000637302474634005,0.0015883016706226272,0.12898449125880518,0.051569115902442744
2024-07-05_09,2,oracle_true_mean_zero_residual,0.10009165185696117,0.12576808664190123,1.836234036233967e-15,0.1000916518569627,0.12576808664190123,0.9997434962466889,0.13532457825154864,0.08718544007490436,0.07036756781463538,0.20569214606618402,0.09690339095866651,0.26438461538464253,0.3791264188994461,0.25720282915585074
2024-07-05_09,2,template,0.40870178622875203,0.42761520282157567,0.40870178622875203,0.1000916518569627,0.12576808664190123,0.9997434962466889,0.2733772079772052,0.3215163461538424,0.47906935404341056,0.20569214606620534,0.09690339095866651,0.26438461538464253,0.7878282051282,0.6659046153846047
2024-07-05_10,2,full_map,0.10583710041506993,0.14475924625157766,0.09496439610640989,0.08562740606893518,0.10925659178040373,0.9997851391402228,0.023970269765257513,0.02309873184304223,0.15424613826448308,0.1782164080297406,0.08148158933631766,0.18581508143238068,0.4008665050401632,0.2981510109233155
2024-07-05_10,2,mean_shift,0.12125575218715919,0.17468047291731406,0.09496439610641556,0.11945846095578895,0.14661183816718315,0.9996933233533611,0.06711935817509129,0.010736172379424147,0.17993304430137158,0.24705240247646287,0.11771269772413584,0.2839846153846466,0.4949867671810253,0.40884189538616456
2024-07-05_10,2,oracle_true_mean_pca_reconstruction,0.023889645922618316,0.0320813568220897,1.0298877855399205e-14,0.023889645922618316,0.0320813568220897,0.9999581607203147,0.034817087507207134,0.0073517861005854,0.009984688430400013,0.04480177593760715,0.0044679373381506515,0.028360146121428897,0.11414224637591275,0.06482468440552079
2024-07-05_10,2,oracle_true_mean_zero_residual,0.1194584609557876,0.14661183816718315,4.151485647137664e-15,0.1194584609557876,0.14661183816718315,0.9996933233533611,0.162083754281511,0.10570056848582965,0.08496864819493055,0.24705240247644156,0.1177126977241354,0.2839846153846466,0.4000223710746056,0.31387749927974484
2024-07-05_10,2,template,0.4903276289253811,0.5117775051507701,0.4903276289253811,0.11945846095578895,0.14661183816718315,0.9996933233533611,0.3282438746438743,0.3846270604395414,0.5752962771203372,0.24705240247646287,0.11771269772413584,0.2839846153846466,0.8903499999999909,0.8042051282051301
2024-07-09_01,3,full_map,0.1732048369511666,0.24029410220457087,0.1732048369511666,0.08485436358647627,0.16655731749467076,0.9991731306582093,0.07012342336374644,0.12129102356184518,0.2189994426663091,0.14887601930256267,0.06591908038998051,0.09860159279921987,1.2119594622657033,0.3829664917642088
2024-07-09_01,3,mean_shift,0.2611577144758428,0.2900179386346553,0.17320483695116953,0.16758238599762182,0.2326166141672032,0.9987491182519205,0.2992912065532707,0.30409261579217883,0.08090416129795841,0.21838704525531227,0.14378183659911192,0.6586012820512579,1.0053819472939978,0.38464574501367815
2024-07-09_01,3,oracle_true_mean_pca_reconstruction,0.06930989514756694,0.14026935550628972,2.235415348458742e-15,0.06930989514756694,0.14026935550628972,0.9993046245789609,0.04030712551221427,0.0049704935377405945,0.009652652858989086,0.049959778371203356,0.016078019118289877,0.18903578815366018,0.9130510369980911,0.2001205501385441
2024-07-09_01,3,oracle_true_mean_zero_residual,0.16758238599762412,0.2326166141672032,5.0296845340321695e-15,0.16758238599762182,0.2326166141672032,0.9987491182519205,0.12608636960210617,0.13088777884100722,0.0923006756532132,0.21838704525531938,0.14378183659911192,0.6586012820512579,0.8321771103428333,0.5498951973494499
2024-07-09_01,3,template,0.5841281042927114,0.6234476144965109,0.5784258282915594,0.16758238599762182,0.2326166141672032,0.9987491182519205,0.45233945868946535,0.4475380494505501,0.6707265039447776,0.21838704525531227,0.14378183659911192,0.6586012820512579,1.1924179487179458,1.1256682051281983
2024-07-09_02,3,full_map,0.201178856702194,1.2499899696620262,0.06964309601776283,0.2626081021049771,1.2480483818477288,0.9417743707981225,0.021738800506241773,0.010271893407079347,0.12096537223891346,0.09922657173267169,0.00635073826575594,1.0527517789910377,11.755703639689209,0.24104579986571073
2024-07-09_02,3,mean_shift,0.24759598433983246,1.23941619596687,0.06964309601776532,0.2681742006804357,1.2374580178745647,0.941867586966677,0.09828477148753478,0.050786974377231786,0.07483917922367311,0.02344559226386167,0.07571987091453236,1.2398012820512605,11.588349016501738,0.3885261117033636
2024-07-09_02,3,oracle_true_mean_pca_reconstruction,0.4305003042167392,1.1818019358984284,2.7144329231284725e-15,0.43050030421673946,1.1818019358984286,0.9465267315760325,0.1531180056105157,0.1109532782219631,0.08624526616747374,0.23936327177798944,0.24075589924266438,1.666003255147892,10.391730499237404,1.0499774664678494
2024-07-09_02,3,oracle_true_mean_zero_residual,0.2681742006804357,1.2374580178745647,1.6765615113440566e-15,0.2681742006804357,1.2374580178745647,0.941867586966677,0.02864167546976404,0.018856121640531853,0.00519608320591658,0.02344559226384746,0.07571987091453236,1.2398012820512605,11.518705920483974,0.45816920772112724
2024-07-09_02,3,template,0.5492742005185824,1.2726243555641892,0.297103356381447,0.26817420068044007,1.2374580178745647,0.941867586966677,0.26846168091168465,0.31595947802197344,0.2919072731755463,0.02344559226386167,0.07571987091453236,1.2398012820512605,11.221602564102525,0.7552725641025759
2024-07-09_03,3,full_map,0.1641059246708474,0.19524951199545357,0.1641059246708474,0.08266321757624008,0.10579044107285367,0.9998640880696018,0.05262271728015122,0.08810453183956923,0.22432492208992727,0.17170220480977605,0.08702475577698587,0.15611415823502028,0.5468231669058667,0.353923162434846
2024-07-09_03,3,mean_shift,0.16410592467084548,0.20824037923839855,0.16410592467084548,0.103080229768967,0.12819243750424145,0.9998159899250465,0.02991580975039909,0.06999178146385532,0.23800798321084216,0.20809217346044306,0.10752842271734098,0.21160128205125517,0.567291735676335,0.3981504536250227
2024-07-09_03,3,oracle_true_mean_pca_reconstruction,0.032123876804727405,0.05237545667220158,1.6765615113440566e-15,0.032123876804727405,0.05237545667220158,0.9999046882321733,0.02816510495438962,0.01094423156443014,0.010767777469077089,0.03893288242346671,0.012378083359609882,0.035561563981971744,0.28241603758579714,0.10673156780134282
2024-07-09_03,3,oracle_true_mean_zero_residual,0.103080229768967,0.12819243750424145,3.911976859802799e-15,0.10308022976896516,0.12819243750424145,0.9998159899250465,0.1341901149204432,0.09411414320698697,0.07390205853998566,0.20809217346042885,0.10752842271734098,0.21160128205125517,0.40318581100548556,0.2340445289541733
2024-07-09_03,3,template,0.567262906943245,0.5815672846945394,0.567262906943245,0.10308022976896516,0.12819243750424145,0.9998159899250465,0.4330727920228057,0.4731487637362548,0.6411649654832345,0.20809217346042885,0.10752842271734098,0.21160128205125517,0.9704487179487344,0.8013074358974221
2024-07-09_04,3,full_map,0.07843687101176323,0.0961556433948194,0.07843687101176323,0.0391481921418918,0.055619825804794555,0.9999165337861055,0.03434939865753961,0.053588669456964055,0.0994471959102654,0.0650977972527258,0.029787919869707746,0.00926820108904991,0.35644949559236494,0.14469473521416346
2024-07-09_04,3,mean_shift,0.08198812348565075,0.11841235219978587,0.07843687101176125,0.06846113835665567,0.08870818687906129,0.9998640584963439,0.0053332688774787584,0.021934766328058686,0.12335975928380805,0.1286930281612868,0.06566150145539806,0.08770128205125616,0.3922204348262426,0.2364042809800793
2024-07-09_04,3,oracle_true_mean_pca_reconstruction,0.02372601423823731,0.03808166959449914,6.706246045376226e-15,0.02372601423823731,0.03808166959449914,0.9999488211304068,0.0166906411908343,0.005475840626488093,0.005837294389579029,0.022527935580413327,0.009477577128551129,0.038503223521026086,0.20286113951221552,0.06887182227270892
2024-07-09_04,3,oracle_true_mean_zero_residual,0.06846113835665599,0.08870818687906101,9.021497656279924e-15,0.06846113835665599,0.08870818687906101,0.999864058496344,0.08377013988924631,0.05650210468371597,0.04492288827203339,0.1286930281612797,0.06566150145539806,0.08770128205125616,0.3137835638144679,0.1579674099683075
2024-07-09_04,3,template,0.3734651541342567,0.383855915379579,0.3734651541342567,0.06846113835665431,0.08870818687906101,0.999864058496344,0.2896950142450265,0.31696304945054266,0.41838804240631333,0.1286930281612868,0.06566150145539806,0.08770128205125616,0.6872487179487337,0.5314325641025732
2024-07-09_05,3,full_map,0.13263554837193728,0.139834697648513,0.13107140529455874,0.03716640625451729,0.04872401236105834,0.9999129959541527,0.1327746716187761,0.122303330947517,0.13549788000224083,0.002723208383464737,0.011000144400387768,0.0696302059795002,0.2796069791605973,0.20106447574393932
2024-07-09_05,3,mean_shift,0.13437507520300027,0.1413128547286205,0.13107140529456107,0.04002457699267413,0.05281675516028141,0.9998942563516485,0.15394466628242753,0.1391901231403807,0.12274095436045229,0.03120371192197524,0.008113731360245513,0.017898717948739318,0.24280976599754212,0.19425079163855655
2024-07-09_05,3,oracle_true_mean_pca_reconstruction,0.02088998981580507,0.028061936167097547,3.672468072467934e-15,0.02088998981580507,0.028061936167097547,0.9999700550717915,0.010436005275664684,0.0006426723708017335,0.0021522860358302864,0.01258829131149497,0.003903298644364117,0.004160272650779007,0.10045833557336437,0.05391091222029015
2024-07-09_05,3,oracle_true_mean_zero_residual,0.04002457699267413,0.05281675516028141,1.6765615113440566e-15,0.04002457699267413,0.05281675516028141,0.9998942563516485,0.022873260987864796,0.008118717845825074,0.008330450934110445,0.03120371192197524,0.008113731360245513,0.017898717948739318,0.278084716220107,0.07783189570729687
2024-07-09_05,3,template,0.27794605301066067,0.2829198084437817,0.27794605301066067,0.040024576992673255,0.05281675516028141,0.9998942563516485,0.2550727920228013,0.2698273351648268,0.28627650394477655,0.03120371192197524,0.008113731360245513,0.017898717948739318,0.556030769230766,0.3512330769230857
2024-07-09_06,3,full_map,0.121844374974216,0.13907505225698252,0.121844374974216,0.047982812022901715,0.06705086462846742,0.999894462593977,0.060331563635195096,0.08349000380317051,0.15314317679807488,0.09281161316287978,0.042566265120427715,0.12424403738993561,0.4927768424720611,0.23839642943815414
2024-07-09_06,3,mean_shift,0.12184437497421394,0.1266268979523746,0.12184437497421394,0.01979454743799939,0.03447201143223646,0.9999540444920288,0.10487311148946077,0.11901971812357459,0.1263026781123031,0.021429566622842344,0.002534160490225368,0.015401282051257681,0.3299088664752148,0.1431165587829028
2024-07-09_06,3,oracle_true_mean_pca_reconstruction,0.013265376465125088,0.022038574569919336,3.9918131222477537e-16,0.013265376465125088,0.022038574569919336,0.9999818035047187,0.014570015150368931,0.0018214077603389,0.0035024914161994047,0.018072506566568336,0.00423531652275555,0.03643765504209284,0.12423528356995917,0.04936691740404626
2024-07-09_06,3,oracle_true_mean_zero_residual,0.01979454743799979,0.03447201143223646,2.4749241357936075e-15,0.01979454743799979,0.03447201143223646,0.9999540444920288,0.01697126348475564,0.0028246568506418157,0.004458303138072495,0.021429566622828133,0.002534160490225368,0.015401282051257681,0.20806449150099837,0.05741448285797759
2024-07-09_06,3,template,0.02251557188130161,0.03786491555635987,0.01566627772976156,0.01979454743799939,0.03447201143223646,0.9999540444920288,0.0013049857549845,0.012841620879122218,0.02012458086785074,0.02142956662283524,0.002534160490225368,0.015401282051257681,0.2237307692307624,0.04747769230769018
2024-07-09_07,3,full_map,0.082410081406931,0.10072307813967747,0.082410081406931,0.03593432854093572,0.057911285190665365,0.999916620087074,0.03657789721514604,0.05394523813951935,0.1056697981225696,0.06909190090742356,0.03535385347709896,0.10447675955424529,0.45353758324313986,0.16863393295134727
2024-07-09_07,3,mean_shift,0.08542640603972329,0.09244484852486565,0.08241008140692868,0.027115591465728194,0.04188828596742462,0.9999403405291792,0.09275492279108732,0.09875629132997688,0.07181782274724924,0.020937100043838086,0.015093979059308094,0.03279871794874367,0.24812401111017834,0.11586349828969275
2024-07-09_07,3,oracle_true_mean_pca_reconstruction,0.016372113840216095,0.02728199113780541,3.752304334912888e-15,0.016372113840216095,0.02728199113780541,0.9999725881999141,0.01211248827095801,0.0010444940366483024,0.002658812066641758,0.014771300337599769,0.006861719473830963,0.030491735248553198,0.1662935627564721,0.04709240531901741
2024-07-09_07,3,oracle_true_mean_zero_residual,0.027115591465726036,0.04188828596742462,1.836234036233967e-15,0.027115591465728194,0.04188828596742462,0.9999403405291792,0.010344841384160475,0.01634620992305713,0.0105922586596634,0.020937100043823875,0.015093979059308094,0.03279871794874367,0.1657139297032515,0.10662504465572482
2024-07-09_07,3,template,0.1021006770383171,0.10812659701975304,0.09968316047248565,0.027115591465728194,0.04188828596742462,0.9999403405291792,0.0893383190883199,0.08333695054943746,0.11027541913215089,0.02093710004383098,0.015093979059308094,0.03279871794874367,0.21073461538460236,0.19849589743589457
2024-07-09_08,3,full_map,0.04486926610092819,0.07378014663023445,0.041326340709796267,0.04027648841745398,0.061119911651741875,0.9998906031362826,0.0030922840546097063,0.015051490249135213,0.06209176999431776,0.05899948593970805,0.03155313126296777,0.06956591468684792,0.4057406482408865,0.1504965682564517
2024-07-09_08,3,mean_shift,0.06973587820363532,0.07828072012544414,0.04132634070979379,0.051662372013378845,0.06648311595357241,0.9998619820594075,0.0717463381488983,0.06981516700523116,0.020721203917005937,0.051025134231892366,0.030044203941942627,0.09819871794874757,0.15688542823287577,0.13001209489953278
2024-07-09_08,3,oracle_true_mean_pca_reconstruction,0.021176217852363434,0.03657055155129253,8.861825131390013e-15,0.021176217852363434,0.03657055155129253,0.9999491694634527,0.013741937471358767,0.0040219151209512916,0.004544058858265032,0.0182859963296238,0.007453391136354792,0.013261970140050039,0.19252767889107503,0.0817845033927738
2024-07-09_08,3,oracle_true_mean_zero_residual,0.051662372013378845,0.06648311595357241,6.5465735204863165e-15,0.051662372013378845,0.06648311595357241,0.9998619820594075,0.030419997439103952,0.028488826295443914,0.020605136792759993,0.051025134231863944,0.030044203941942627,0.09819871794874757,0.198211768942663,0.13931869201958164
2024-07-09_08,3,template,0.17974720541630573,0.19164827826481448,0.17974720541630573,0.05166237201338068,0.06648311595357241,0.9998619820594075,0.14932720797720123,0.15125837912087547,0.20035234220907228,0.05102513423187105,0.030044203941942627,0.09819871794874757,0.3779589743589753,0.3190658974358939
2024-07-09_09,3,full_map,0.08290487899120519,0.10209591922822665,0.080997700924787,0.03607705577421132,0.06215262800522066,0.9998480807201032,0.04968091500317939,0.06712002074183232,0.09389051089436151,0.04420959589118212,0.009512865779980118,0.03777228199314919,0.44299465419612005,0.14677282401271863
2024-07-09_09,3,mean_shift,0.10592555852668722,0.1154666985218663,0.08099770092478469,0.0612727245653386,0.08229174267469791,0.9998576307308026,0.1230663875024618,0.12565783540642173,0.049668817373166974,0.07339757012929482,0.056307145003137826,0.21709871794874402,0.20175385188991157,0.16316692881301692
2024-07-09_09,3,oracle_true_mean_pca_reconstruction,0.02612483990102189,0.046751286927977115,3.5127955475780233e-15,0.02612483990102189,0.046751286927977115,0.9999126257462545,0.01726205145271109,0.0009229041583296294,0.003484611144394023,0.020746662597105114,0.002891370059533216,0.07802384373663784,0.24827421089949553,0.10688436008878592
2024-07-09_09,3,oracle_true_mean_zero_residual,0.0612727245653386,0.08229174267469791,5.5087021087019e-15,0.0612727245653386,0.08229174267469791,0.9998576307308026,0.0420686865776716,0.04466013448163153,0.03132888355163033,0.07339757012930193,0.056307145003137826,0.21709871794874402,0.26782974647078106,0.18192820800922632
2024-07-09_09,3,template,0.25552922788821614,0.2684531937183587,0.25552922788821614,0.06127272456534076,0.08229174267469791,0.9998576307308026,0.21346054131053194,0.21086909340658622,0.28685811143983386,0.07339757012930193,0.056307145003137826,0.21709871794874402,0.5233589743589917,0.43745743589743696
2024-07-09_10,3,full_map,0.3317227737214297,0.33566329725937055,0.3317227737214297,0.03535201757028924,0.05128206822656151,0.999923899268314,0.3065478764944345,0.3061829896737791,0.3498321588825348,0.04328428238810034,0.027147352128929825,0.08035655944754438,0.4562413694098453,0.4202455372624513
2024-07-09_10,3,mean_shift,0.3317227737214318,0.34297196008016995,0.3317227737214318,0.0711132274156028,0.0871192676495472,0.9999026963393164,0.2569730634234091,0.2666383615511947,0.3797056762877489,0.12273261286433979,0.07168723327471316,0.20149871794874485,0.5690603853607286,0.5089455135658694
2024-07-09_10,3,oracle_true_mean_pca_reconstruction,0.01835425229498052,0.026614519105333818,1.117707674229371e-15,0.01835425229498052,0.026614519105333818,0.9999732085711532,0.002092149959239009,0.009412719478753218,0.005430490289199952,0.007522640248438961,0.006766054632961094,0.03422883652675068,0.09447750262481946,0.06166112814280919
2024-07-09_10,3,oracle_true_mean_zero_residual,0.0711132274156028,0.0871192676495472,7.983626244495507e-16,0.0711132274156028,0.0871192676495472,0.9999026963393164,0.07474971029802902,0.0650844121702292,0.047982902566332086,0.1227326128643611,0.07168723327471316,0.20149871794874485,0.23733761163929756,0.1772227398444384
2024-07-09_10,3,template,0.7088213627196759,0.7141550889292688,0.7088213627196759,0.07111322741560464,0.08711926764954721,0.9999026963393164,0.6340716524216461,0.6437369505494459,0.756804265285993,0.12273261286434689,0.07168723327471316,0.20149871794874485,0.9461589743589727,0.8860441025641135
2024-07-11_01,4,full_map,0.15135047037080748,0.18474060105841472,0.14894088360769867,0.07338951837431568,0.10929639916109911,0.999703295375834,0.1010517715953938,0.10552041076838492,0.18060963836946087,0.07955786677406707,0.061506767470600465,0.23856385661572688,0.7412204304239438,0.32013455798360985
2024-07-11_01,4,mean_shift,0.15552900084856358,0.24081712177884113,0.14894088360770016,0.1446921506932193,0.18923398038408087,0.9995548566164149,0.003892440122250207,0.022212535457725835,0.2436311463340317,0.24752358645628192,0.15450835526846518,0.49306666666663546,0.8545225171427475,0.523599696629871
2024-07-11_01,4,oracle_true_mean_pca_reconstruction,0.05433771338795623,0.06809808573781254,1.5168889864541464e-15,0.05433771338795623,0.06809808573781254,0.9998370616352207,0.0022065725292463867,0.005613644833431408,0.0034046386172903453,0.005611211146536732,0.009563504251453914,0.11617747189705341,0.2273056917174685,0.10343451183352811
2024-07-11_01,4,oracle_true_mean_zero_residual,0.14469215069322178,0.18923398038408087,2.395087873348652e-16,0.14469215069322672,0.18923398038408087,0.9995548566164149,0.15283332372995062,0.12672834814996037,0.09469026272634551,0.24752358645629613,0.15450835526846518,0.49306666666663546,0.7055816335350471,0.37465881302217063
2024-07-11_01,4,template,0.6035388792855085,0.6325098245412559,0.6035388792855085,0.14469215069322178,0.18923398038408087,0.9995548566164149,0.45070555555555813,0.4768105311355342,0.69822914201184,0.24752358645628192,0.15450835526846518,0.49306666666663546,1.3091205128205559,0.9781976923076794
2024-07-11_02,4,full_map,0.24265855693849564,0.26269071100189106,0.24265855693849564,0.07712756842856662,0.10061428522434537,0.9998315549083259,0.1512586740144286,0.1742574978957805,0.2953091069291176,0.144050432914689,0.07484116688390241,0.18725845508572547,0.6581580401598899,0.458851207612875
2024-07-11_02,4,mean_shift,0.2426585569384977,0.28025616815438914,0.2426585569384977,0.11383333462816884,0.14021535056158121,0.9997673379555102,0.10445357278407386,0.1371021991577095,0.3234166891548682,0.21896311637079435,0.11612693804179575,0.30076666666663954,0.7086907522712949,0.5429074189379107
2024-07-11_02,4,oracle_true_mean_pca_reconstruction,0.05078145881455314,0.06285947875411892,2.3152516109036974e-15,0.05078145881455314,0.06285947875411892,0.9998616646803647,0.02988070850708624,0.018567420898172315,0.015169503109866866,0.045050211616953106,0.013209278487321896,0.030994182219060917,0.1963285502278893,0.1075659425773452
2024-07-11_02,4,oracle_true_mean_zero_residual,0.11383333462816884,0.14021535056158121,3.672468072467934e-15,0.11383333462817019,0.14021535056158121,0.9997673379555102,0.13820498415442017,0.10555635778078454,0.08075813221638128,0.21896311637080146,0.11612693804179575,0.30076666666663954,0.4660321953328008,0.30024886199941664
2024-07-11_02,4,template,0.6646883174877553,0.6793164976193424,0.6646883174877553,0.11383333462816884,0.14021535056158121,0.9997673379555102,0.5264833333333314,0.5591319597069742,0.74544644970414,0.21896311637080856,0.11612693804179575,0.30076666666663954,1.1307205128205524,0.9649371794871683
2024-07-11_03,4,full_map,0.10418102532018848,0.11584782307428268,0.09008714872228432,0.050984938761563244,0.07283559395061819,0.9998207910881661,0.10657361163664802,0.10497113794967561,0.07921926671081536,0.027354344925832663,0.023184541371178202,0.05679072048582867,0.328722857604582,0.17422745480298968
2024-07-11_03,4,mean_shift,0.09272994578928334,0.12174438432030997,0.09008714872228624,0.06107825611244338,0.08189017492117122,0.9998399716305385,0.023461440472978268,0.03899419383073166,0.1291301123993378,0.10566867192635954,0.0503419780431158,0.14476666666664073,0.41845417551576247,0.24812673961827708
2024-07-11_03,4,oracle_true_mean_pca_reconstruction,0.035543300156819994,0.052099845540057615,7.983626244495507e-16,0.03554330015681896,0.05209984554005761,0.9998978221459188,0.019177653651553328,0.012060737640112507,0.00981345263050315,0.028991106282056478,0.004047858900042112,0.031012368171538185,0.22305002020907239,0.09311874191843537
2024-07-11_03,4,oracle_true_mean_zero_residual,0.06107825611244155,0.08189017492117122,3.2732867602431583e-15,0.06107825611244338,0.08189017492117122,0.9998399716305385,0.0666257082493047,0.051092954891544196,0.03904296367706195,0.10566867192636664,0.0503419780431158,0.14476666666664073,0.3283670267934795,0.1868424920772013
2024-07-11_03,4,template,0.6126534860270813,0.6181021717238625,0.6126534860270813,0.06107825611244155,0.08189017492117122,0.9998399716305385,0.5460277777777733,0.5615605311355338,0.65169644970414,0.10566867192636664,0.0503419780431158,0.14476666666664073,0.9410205128205575,0.7706930769230721
2024-07-11_04,4,full_map,0.19470059550702526,0.20978423150984796,0.19470059550702526,0.05786284926149261,0.07810955062850655,0.9998620325372901,0.13486660708564813,0.14549914867102842,0.23154956487624645,0.09668295779059832,0.050569641892269424,0.1137501142705517,0.5210568199891767,0.33316488372100395
2024-07-11_04,4,mean_shift,0.19470059550702828,0.20362821787655472,0.19470059550702828,0.04254571327759118,0.05963328956874832,0.9998845993946881,0.16533244031640493,0.16968384446780505,0.21325410369573206,0.04792166337932713,0.02386889224258848,0.03986666666664007,0.47048329501723885,0.28734919245315066
2024-07-11_04,4,oracle_true_mean_pca_reconstruction,0.03651958533831126,0.050992051548229354,3.113614235353248e-15,0.03651958533831126,0.050992051548229354,0.9999029046096538,0.01518739937656477,0.012576860293599168,0.009400743896335939,0.02458814327290071,0.008770139825690304,0.009166364420472917,0.2617886537803926,0.08849778852554806
2024-07-11_04,4,oracle_true_mean_zero_residual,0.04254571327758998,0.05963328956874831,5.828047158481721e-15,0.04254571327758998,0.05963328956874831,0.9998845993946881,0.02936815519061753,0.025016751039210305,0.0185535081887096,0.04792166337932713,0.02386889224258848,0.03986666666664007,0.2757826995102164,0.09644654566408233
2024-07-11_04,4,template,0.2891737107461823,0.2952584701774141,0.2891737107461823,0.04254571327758998,0.05963328956874831,0.9998845993946881,0.25980555555555895,0.26415695970695907,0.3077272189349003,0.04792166337934134,0.02386889224258848,0.03986666666664007,0.5649564102563929,0.3818223076923047
2024-07-11_05,4,full_map,0.1526015248179054,0.16596798750041603,0.14931309298268527,0.05620108395594195,0.07246359871606046,0.9998534898818755,0.17137248174240938,0.17568066641115365,0.1312971976974069,0.04007528404500249,0.038768463461051894,0.14792113096079618,0.26366335736156543,0.25055675100569064
2024-07-11_05,4,mean_shift,0.15017652263752485,0.16281508888137955,0.14931309298268775,0.049937224968359326,0.06491805166049555,0.9998657490603713,0.1592544259318842,0.16606098881343456,0.13857437990952803,0.02068004602235618,0.02810986830568174,0.11853333333336025,0.30210741738487457,0.2445794686669302
2024-07-11_05,4,oracle_true_mean_pca_reconstruction,0.03538806504997319,0.04570100477368535,2.4749241357936075e-15,0.03538806504997231,0.04570100477368535,0.9999175300613479,0.024810270762309017,0.009368926467324457,0.009338891883565736,0.03414916264587475,0.001593957722231476,0.024464847804800627,0.14401630178510771,0.09162995465608073
2024-07-11_05,4,oracle_true_mean_zero_residual,0.049937224968359326,0.06491805166049555,1.5967252488991015e-16,0.049937224968358604,0.06491805166049555,0.9998657490603713,0.009941332949196635,0.01674789583075409,0.01073871307316665,0.020680046022363285,0.02810986830568174,0.11853333333336025,0.1683877268798568,0.14253823970036306
2024-07-11_05,4,template,0.2230197781619127,0.232276074710211,0.2230197781619127,0.049937224968359326,0.06491805166049555,0.9998657490603713,0.23296111111110918,0.23976767399265952,0.2122810650887672,0.02068004602234197,0.02810986830568174,0.11853333333336025,0.37581410256409953,0.31828615384615516
2024-07-11_06,4,full_map,0.057674704474745375,0.06915894531357891,0.009558926934109391,0.0566384874033499,0.06849515773217081,0.9998160059677651,0.016296470887148473,0.014040584535706557,0.005979613310593379,0.010316857576555094,0.004131196208336352,0.07842835273284976,0.18985634895616244,0.11662875702443923
2024-07-11_06,4,mean_shift,0.06380849364305363,0.07907561790111507,0.009558926934106598,0.0638974585570975,0.07849573403893718,0.9997731996028217,0.010119359822830631,0.0069290973075837314,0.021842951156784807,0.03196231097961544,0.01902804675511316,0.014366666666639105,0.22282209316861668,0.13636773419426612
2024-07-11_06,4,oracle_true_mean_pca_reconstruction,0.0504462936950308,0.06093828600488003,4.710339484252349e-15,0.0504462936950308,0.06093828600488003,0.9998640889262835,0.021704110411981503,0.015075571018762446,0.01187409581216059,0.03357820622414209,0.016508798586660767,0.12312251390505935,0.1668034437571464,0.11216473691457053
2024-07-11_06,4,oracle_true_mean_zero_residual,0.0638974585570982,0.07849573403893718,1.836234036233967e-15,0.0638974585570982,0.07849573403893718,0.9997731996028217,0.019678286756935393,0.016488024241688493,0.012284024222687151,0.031962310979622544,0.01902804675511316,0.014366666666639105,0.21326316623451191,0.1297321204263909
2024-07-11_06,4,template,0.07446054451167024,0.09619571027520199,0.055606064534716344,0.0638974585570982,0.07849573403893718,0.9997731996028217,0.03592777777777911,0.03911804029302601,0.06789008875740166,0.031962310979622544,0.01902804675511316,0.014366666666639105,0.2688692307692264,0.18241487179487587
2024-07-11_07,4,full_map,0.05914309356194065,0.08248760349023836,0.026553605576684416,0.05608455674428003,0.07809680377864804,0.9997584942502494,0.038735364603304845,0.03720086718231386,0.01871208334211616,0.020023281261188686,0.01009416730658641,0.03518756078189966,0.39116569552745517,0.14283422483045868
