test_lot,mode,feedback,policy,budget,total_system_mae,unmeasured_wafer_mae,measured_fraction,high_error_capture,p95_system_error,cumulative_system_error,updates,update_runtime_seconds,drift_error_threshold,drift_onset_wafer_order,recovery_wafer_count,random_replicates
5,direct_substitution,F0,random,0.0,0.14549729459373517,0.14549729459373517,0.0,0.0,0.24883486766643054,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,100
5,direct_substitution,F0,random,0.1,0.13260521022652988,0.14733912247392209,0.1,0.075,0.24415695932845372,1.3260521022652987,0.0,0.0,0.16174439123017387,2.0,1.0,100
5,direct_substitution,F0,random,0.2,0.11693092643043855,0.14616365803804818,0.2,0.21,0.23380798562609484,1.1693092643043854,0.0,0.0,0.16174439123017387,2.0,1.0,100
5,direct_substitution,F0,random,0.3,0.100316359583731,0.14330908511961568,0.3,0.38,0.21974797289092454,1.00316359583731,0.0,0.0,0.16174439123017387,2.0,1.0,100
5,direct_substitution,F0,random,0.5,0.07534369077982248,0.15068738155964495,0.5,0.48,0.20762822727570898,0.7534369077982248,0.0,0.0,0.16174439123017387,2.0,1.0,100
5,direct_substitution,F0,validated_combined,0.0,0.14549729459373517,0.14549729459373517,0.0,0.0,0.2488348676664305,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,direct_substitution,F0,validated_combined,0.1,0.13630887877097972,0.15145430974553303,0.1,0.0,0.2488348676664305,1.3630887877097972,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,direct_substitution,F0,validated_combined,0.2,0.11038230892549424,0.1379778861568678,0.2,0.5,0.20829969707696055,1.1038230892549423,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,direct_substitution,F0,validated_combined,0.3,0.09641281823597955,0.1377325974799708,0.3,0.5,0.20829969707696055,0.9641281823597956,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,direct_substitution,F0,validated_combined,0.5,0.07890137645831748,0.15780275291663495,0.5,0.5,0.20829969707696055,0.7890137645831747,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,combined,0.0,0.14549729459373517,0.14549729459373517,0.0,0.0,0.2488348676664305,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,combined,0.1,0.13152780390422047,0.14614200433802274,0.1,0.0,0.2488348676664305,1.3152780390422047,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,combined,0.2,0.105601234058735,0.13200154257341876,0.2,0.5,0.20829969707696055,1.05601234058735,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,combined,0.3,0.08199262661067713,0.11713232372953876,0.3,1.0,0.16822812724079653,0.8199262661067713,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,combined,0.5,0.06269609913612577,0.12539219827225154,0.5,1.0,0.16822812724079653,0.6269609913612577,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,disagreement,0.0,0.14549729459373517,0.14549729459373517,0.0,0.0,0.2488348676664305,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,disagreement,0.1,0.13152780390422047,0.14614200433802274,0.1,0.0,0.2488348676664305,1.3152780390422047,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,disagreement,0.2,0.12233938808146502,0.15292423510183129,0.2,0.0,0.2488348676664305,1.2233938808146503,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,disagreement,0.3,0.09873078063340718,0.14104397233343882,0.3,0.5,0.2210484902628124,0.9873078063340718,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,disagreement,0.5,0.05672822985142532,0.11345645970285063,0.5,1.0,0.15290486528880617,0.5672822985142532,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,no_metrology,0.0,0.14549729459373517,0.14549729459373517,0.0,0.0,0.2488348676664305,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,no_metrology,0.1,0.14549729459373517,0.14549729459373517,0.0,0.0,0.2488348676664305,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,no_metrology,0.2,0.14549729459373517,0.14549729459373517,0.0,0.0,0.2488348676664305,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,no_metrology,0.3,0.14549729459373517,0.14549729459373517,0.0,0.0,0.2488348676664305,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,no_metrology,0.5,0.14549729459373517,0.14549729459373517,0.0,0.0,0.2488348676664305,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,ood,0.0,0.14549729459373517,0.14549729459373517,0.0,0.0,0.2488348676664305,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,ood,0.1,0.13152780390422047,0.14614200433802274,0.1,0.0,0.2488348676664305,1.3152780390422047,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,ood,0.2,0.105601234058735,0.13200154257341876,0.2,0.5,0.20829969707696055,1.05601234058735,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,ood,0.3,0.08199262661067713,0.11713232372953876,0.3,1.0,0.16822812724079653,0.8199262661067713,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,ood,0.5,0.06269609913612577,0.12539219827225154,0.5,1.0,0.16822812724079653,0.6269609913612577,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,oracle,0.0,0.14549729459373517,0.14549729459373517,0.0,0.0,0.2488348676664305,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,oracle,0.1,0.11957072474824967,0.13285636083138852,0.1,0.5,0.20829969707696055,1.1957072474824968,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,oracle,0.2,0.0959621173001918,0.11995264662523977,0.2,1.0,0.16822812724079653,0.9596211730019181,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,oracle,0.3,0.07852826038627128,0.1121832291232447,0.3,1.0,0.1512806032535461,0.7852826038627129,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,oracle,0.5,0.04848278876026023,0.09696557752052049,0.5,1.0,0.12222615166228575,0.4848278876026023,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,periodic,0.0,0.14549729459373517,0.14549729459373517,0.0,0.0,0.2488348676664305,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,periodic,0.1,0.13152780390422047,0.14614200433802274,0.1,0.0,0.2488348676664305,1.3152780390422047,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,periodic,0.2,0.12233938808146502,0.15292423510183129,0.2,0.0,0.2488348676664305,1.2233938808146503,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,periodic,0.3,0.11223127642966912,0.16033039489952733,0.3,0.0,0.2488348676664305,1.1223127642966912,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,periodic,0.5,0.08788564530779047,0.17577129061558094,0.5,0.0,0.2488348676664305,0.8788564530779047,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,validated_combined,0.0,0.14549729459373517,0.14549729459373517,0.0,0.0,0.2488348676664305,1.4549729459373517,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,validated_combined,0.1,0.13152780390422047,0.14614200433802274,0.1,0.0,0.2488348676664305,1.3152780390422047,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,validated_combined,0.2,0.105601234058735,0.13200154257341876,0.2,0.5,0.20829969707696055,1.05601234058735,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,validated_combined,0.3,0.08199262661067713,0.11713232372953876,0.3,1.0,0.16822812724079653,0.8199262661067713,0.0,0.0,0.16174439123017387,2.0,1.0,1
5,ranking_only,F0,validated_combined,0.5,0.06269609913612577,0.12539219827225154,0.5,1.0,0.16822812724079653,0.6269609913612577,0.0,0.0,0.16174439123017387,2.0,1.0,1
6,causal_feedback,F0,combined,0.0,0.21551217499757686,0.21551217499757686,0.0,0.0,0.4565296810215315,2.1551217499757684,0.0,0.008115800001178286,0.167579708065615,3.0,2.0,1
6,causal_feedback,F0,combined,0.1,0.20811050561842404,0.23123389513158227,0.1,0.0,0.4565296810215315,2.0811050561842404,0.0,0.009559899999658228,0.167579708065615,3.0,2.0,1
6,causal_feedback,F0,combined,0.2,0.19596380899363053,0.24495476124203816,0.2,0.0,0.4565296810215315,1.9596380899363053,0.0,0.008891100000255392,0.167579708065615,3.0,2.0,1
6,causal_feedback,F0,combined,0.3,0.18635092056204092,0.26621560080291556,0.3,0.0,0.4565296810215315,1.8635092056204092,0.0,0.007182700001067133,0.167579708065615,3.0,2.0,1
6,causal_feedback,F0,combined,0.5,0.1285991814354049,0.25719836287080977,0.5,0.0,0.4565296810215315,1.2859918143540492,0.0,0.0030850000002828892,0.167579708065615,3.0,2.0,1
6,causal_feedback,F1,combined,0.0,0.21551217499757686,0.21551217499757686,0.0,0.0,0.4565296810215315,2.1551217499757684,0.0,0.006468600000516744,0.167579708065615,3.0,2.0,1
6,causal_feedback,F1,combined,0.1,0.20811050561842404,0.23123389513158227,0.1,0.0,0.4565296810215315,2.0811050561842404,1.0,0.009961600000679027,0.167579708065615,3.0,2.0,1
6,causal_feedback,F1,combined,0.2,0.19596380899363053,0.24495476124203816,0.2,0.0,0.4565296810215315,1.9596380899363053,2.0,0.005769299999883515,0.167579708065615,3.0,2.0,1
6,causal_feedback,F1,combined,0.3,0.17413746346205872,0.24876780494579812,0.3,0.0,0.43855869577211165,1.7413746346205872,3.0,0.005996099998810678,0.167579708065615,3.0,2.0,1
6,causal_feedback,F1,combined,0.5,0.11600561648290822,0.23201123296581644,0.5,0.0,0.43855869577211165,1.1600561648290821,5.0,0.005560100000366219,0.167579708065615,3.0,2.0,1
6,causal_feedback,F2,combined,0.0,0.21551217499757686,0.21551217499757686,0.0,0.0,0.4565296810215315,2.1551217499757684,0.0,0.00870059999942896,0.167579708065615,3.0,2.0,1
6,causal_feedback,F2,combined,0.1,0.20811050561842404,0.23123389513158227,0.1,0.0,0.4565296810215315,2.0811050561842404,1.0,0.012785099999746308,0.167579708065615,3.0,2.0,1
6,causal_feedback,F2,combined,0.2,0.19596380899363053,0.24495476124203816,0.2,0.0,0.4565296810215315,1.9596380899363053,2.0,0.015293000000383472,0.167579708065615,3.0,2.0,1
6,causal_feedback,F2,combined,0.3,0.17840561799199828,0.2548651685599975,0.3,0.0,0.4459738170032626,1.7840561799199828,3.0,0.014950500000850298,0.167579708065615,3.0,2.0,1
6,causal_feedback,F2,combined,0.5,0.11686220059723115,0.23372440119446228,0.5,0.0,0.4459738170032626,1.1686220059723116,5.0,0.017169299999295617,0.167579708065615,3.0,2.0,1
6,causal_feedback,F3,combined,0.0,0.21551217499757686,0.21551217499757686,0.0,0.0,0.4565296810215315,2.1551217499757684,0.0,0.02491339999869524,0.167579708065615,3.0,2.0,1
6,causal_feedback,F3,combined,0.1,0.20811050561842404,0.23123389513158227,0.1,0.0,0.4565296810215315,2.0811050561842404,1.0,0.01744670000152837,0.167579708065615,3.0,2.0,1
6,causal_feedback,F3,combined,0.2,0.19596380899363053,0.24495476124203816,0.2,0.0,0.4565296810215315,1.9596380899363053,2.0,0.020019499999762047,0.167579708065615,3.0,2.0,1
6,causal_feedback,F3,combined,0.3,0.17838408793258098,0.25483441133225854,0.3,0.0,0.4459738170032624,1.7838408793258098,3.0,0.017101699999329867,0.167579708065615,3.0,2.0,1
6,causal_feedback,F3,combined,0.5,0.11658802030229871,0.23317604060459737,0.5,0.0,0.4459738170032624,1.1658802030229871,5.0,0.02619339999910153,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,combined,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,combined,0.1,0.20811050561842442,0.2312338951315827,0.1,0.0,0.4565296810215315,2.0811050561842444,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,combined,0.2,0.19596380899363092,0.24495476124203866,0.2,0.0,0.4565296810215315,1.9596380899363093,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,combined,0.3,0.18635092056204092,0.26621560080291556,0.3,0.0,0.4565296810215315,1.8635092056204092,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,combined,0.5,0.1285991814354049,0.25719836287080977,0.5,0.0,0.4565296810215315,1.2859918143540492,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,disagreement,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,disagreement,0.1,0.19530692523046705,0.21700769470051895,0.1,0.0,0.4565296810215315,1.9530692523046707,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,disagreement,0.2,0.18569403679887705,0.23211754599859633,0.2,0.0,0.4565296810215315,1.8569403679887706,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,disagreement,0.3,0.1481475474393512,0.2116393534847874,0.3,0.0,0.4565296810215315,1.4814754743935121,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,disagreement,0.5,0.08386288050404786,0.16772576100809572,0.5,0.5,0.2809385334733258,0.8386288050404785,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,no_metrology,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,no_metrology,0.1,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,no_metrology,0.2,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,no_metrology,0.3,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,no_metrology,0.5,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,ood,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,ood,0.1,0.20589928656598722,0.22877698507331912,0.1,0.0,0.4565296810215315,2.058992865659872,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,ood,0.2,0.16835279720646137,0.2104409965080767,0.2,0.0,0.4565296810215315,1.6835279720646137,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,ood,0.3,0.13062594291452195,0.1866084898778885,0.3,0.5,0.37768246065979966,1.3062594291452194,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,ood,0.5,0.09928544287388084,0.19857088574776172,0.5,0.5,0.2984213225576624,0.9928544287388085,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,oracle,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,oracle,0.1,0.16337420468706737,0.18152689409674153,0.1,0.5,0.37645690072353316,1.6337420468706736,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,oracle,0.2,0.1258277153275415,0.1572846441594269,0.2,0.5,0.2984213225576624,1.2582771532754151,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,oracle,0.3,0.0881008610356021,0.125858372908003,0.3,1.0,0.18456970858676505,0.881008610356021,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,oracle,0.5,0.08533433951738725,0.17066867903477453,0.5,0.5,0.2809385334733258,0.8533433951738726,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,periodic,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,periodic,0.1,0.20589928656598722,0.22877698507331912,0.1,0.0,0.4565296810215315,2.058992865659872,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,periodic,0.2,0.1984976171868344,0.248122021483543,0.2,0.0,0.4565296810215315,1.984976171868344,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,periodic,0.3,0.18896990254391657,0.26995700363416647,0.3,0.0,0.4565296810215315,1.8896990254391657,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,periodic,0.5,0.1205117467072602,0.24102349341452042,0.5,0.5,0.37645690072353316,1.205117467072602,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,random,0.0,0.21551217499757727,0.21551217499757727,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.16757970806561504,3.0,2.0,100
6,direct_substitution,F0,random,0.1,0.19819503824700824,0.22021670916334252,0.1,0.08,0.4516441499840655,1.9819503824700826,0.0,0.0,0.16757970806561504,3.0,2.0,100
6,direct_substitution,F0,random,0.2,0.17945489061468972,0.22431861326836217,0.2,0.125,0.44369401077367493,1.794548906146897,0.0,0.0,0.16757970806561504,3.0,2.0,100
6,direct_substitution,F0,random,0.3,0.15921053736778443,0.22744362481112063,0.3,0.255,0.42782120200094803,1.5921053736778443,0.0,0.0,0.16757970806561504,3.0,2.0,100
6,direct_substitution,F0,random,0.5,0.11269901617521945,0.2253980323504389,0.5,0.41,0.37234467202107546,1.1269901617521945,0.0,0.0,0.16757970806561504,3.0,2.0,100
6,direct_substitution,F0,validated_combined,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,validated_combined,0.1,0.20811050561842442,0.2312338951315827,0.1,0.0,0.4565296810215315,2.0811050561842444,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,validated_combined,0.2,0.19596380899363092,0.24495476124203866,0.2,0.0,0.4565296810215315,1.9596380899363093,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,validated_combined,0.3,0.18635092056204092,0.26621560080291556,0.3,0.0,0.4565296810215315,1.8635092056204092,0.0,0.0,0.167579708065615,3.0,2.0,1
6,direct_substitution,F0,validated_combined,0.5,0.1285991814354049,0.25719836287080977,0.5,0.0,0.4565296810215315,1.2859918143540492,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,combined,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,combined,0.1,0.20589928656598722,0.22877698507331912,0.1,0.0,0.4565296810215315,2.058992865659872,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,combined,0.2,0.19301282990209592,0.24126603737761992,0.2,0.0,0.4565296810215315,1.9301282990209592,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,combined,0.3,0.17280758013498576,0.24686797162140822,0.3,0.0,0.4565296810215315,1.7280758013498576,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,combined,0.5,0.1278594213963071,0.2557188427926142,0.5,0.0,0.4565296810215315,1.278594213963071,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,disagreement,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,disagreement,0.1,0.19530692523046705,0.21700769470051895,0.1,0.0,0.4565296810215315,1.9530692523046707,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,disagreement,0.2,0.1824204685665758,0.22802558570821974,0.2,0.0,0.4565296810215315,1.8242046856657579,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,disagreement,0.3,0.17280758013498576,0.24686797162140822,0.3,0.0,0.4565296810215315,1.7280758013498576,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,disagreement,0.5,0.12311439415066643,0.24622878830133285,0.5,0.0,0.4565296810215315,1.2311439415066643,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,no_metrology,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,no_metrology,0.1,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,no_metrology,0.2,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,no_metrology,0.3,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,no_metrology,0.5,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,ood,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,ood,0.1,0.20589928656598722,0.22877698507331912,0.1,0.0,0.4565296810215315,2.058992865659872,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,ood,0.2,0.1681724322740478,0.21021554034255974,0.2,0.5,0.45571803882567036,1.681724322740478,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,ood,0.3,0.13062594291452195,0.1866084898778885,0.3,0.5,0.37768246065979966,1.3062594291452194,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,ood,0.5,0.09753423648352048,0.19506847296704097,0.5,0.5,0.36019967157546307,0.9753423648352049,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,oracle,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,oracle,0.1,0.16337420468706737,0.18152689409674153,0.1,0.5,0.37645690072353316,1.6337420468706736,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,oracle,0.2,0.12564735039512792,0.15705918799390994,0.2,1.0,0.29742931542938766,1.2564735039512793,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,oracle,0.3,0.0881008610356021,0.125858372908003,0.3,1.0,0.18456970858676505,0.881008610356021,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,oracle,0.5,0.05157542574234545,0.1031508514846909,0.5,1.0,0.12553564646297277,0.5157542574234545,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,periodic,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,periodic,0.1,0.20589928656598722,0.22877698507331912,0.1,0.0,0.4565296810215315,2.058992865659872,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,periodic,0.2,0.1984976171868344,0.248122021483543,0.2,0.0,0.4565296810215315,1.984976171868344,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,periodic,0.3,0.18896990254391657,0.26995700363416647,0.3,0.0,0.4565296810215315,1.8896990254391657,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,periodic,0.5,0.1205117467072602,0.24102349341452042,0.5,0.5,0.37645690072353316,1.205117467072602,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,validated_combined,0.0,0.21551217499757724,0.21551217499757724,0.0,0.0,0.4565296810215315,2.1551217499757724,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,validated_combined,0.1,0.20589928656598722,0.22877698507331912,0.1,0.0,0.4565296810215315,2.058992865659872,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,validated_combined,0.2,0.19301282990209592,0.24126603737761992,0.2,0.0,0.4565296810215315,1.9301282990209592,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,validated_combined,0.3,0.17280758013498576,0.24686797162140822,0.3,0.0,0.4565296810215315,1.7280758013498576,0.0,0.0,0.167579708065615,3.0,2.0,1
6,ranking_only,F0,validated_combined,0.5,0.1278594213963071,0.2557188427926142,0.5,0.0,0.4565296810215315,1.278594213963071,0.0,0.0,0.167579708065615,3.0,2.0,1
7,causal_feedback,F0,combined,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0011462999991636025,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F0,combined,0.1,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,0.0,0.0012597000004461734,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F0,combined,0.2,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,0.0,0.0012306000007811235,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F0,combined,0.3,0.12089910732322205,0.18134866098483307,0.3333333333333333,0.0,0.2835998001783384,0.7253946439393323,0.0,0.001228500001161592,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F0,combined,0.5,0.05559735802620966,0.11119471605241932,0.5,0.5,0.16184562440896558,0.33358414815725795,0.0,0.0011825999990833225,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F1,combined,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0010075999998662155,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F1,combined,0.1,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,1.0,0.0010461000001669163,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F1,combined,0.2,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,1.0,0.00127260000044771,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F1,combined,0.3,0.12089910732322205,0.18134866098483307,0.3333333333333333,0.0,0.2835998001783384,0.7253946439393323,2.0,0.0010424000010971213,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F1,combined,0.5,0.03738566547439063,0.07477133094878126,0.5,1.0,0.10506164278331376,0.2243139928463438,3.0,0.0009592000005795853,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F2,combined,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0010044999999081483,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F2,combined,0.1,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,1.0,0.002852100000382052,0.19884624143110852,3.0,1.0,1
